Date,Price,P/FCF,P/EBITDA,P/E,EV/EBITDA,P/S,P/B,EV/B,EV/FCF,LTDebt/EV
8/27/20,14.61,30.0066,9.4344,44.1785,14.2032,1.3283,495.7723,736.0614,31.4398,24.5784
8/28/20,14.645,30.0785,9.457,44.2843,14.2262,1.3315,496.9599,737.2512,31.4906,24.5387
8/31/20,14.5,29.7807,9.3634,43.8459,14.1311,1.3183,492.0395,732.3221,31.2801,24.7039
9/1/20,14.42,29.6164,9.3117,43.6039,14.0786,1.311,489.3248,729.6026,31.1639,24.7959
9/2/20,14.68,30.1504,9.4796,44.3901,14.2491,1.3347,498.1476,738.441,31.5414,24.4992
9/3/20,14,28.7538,9.0405,42.3339,13.8031,1.2728,475.0727,715.3252,30.5541,25.2908
9/4/20,14.19,29.144,9.1632,42.9085,13.9277,1.2901,481.5201,721.784,30.83,25.0645
9/8/20,16.04,32.9436,10.3578,48.5026,15.1412,1.4583,544.2975,784.6726,33.5162,23.0557
9/9/20,16.14,33.149,10.4224,48.805,15.2068,1.4674,547.6909,788.0719,33.6614,22.9563
9/10/20,16.065,32.995,10.374,48.5782,15.1576,1.4606,545.1459,785.5224,33.5525,23.0308
9/11/20,16.17,33.2106,10.4418,48.8957,15.2265,1.4701,548.7089,789.0918,33.7049,22.9266
9/14/20,17.09,35.1002,11.0359,51.6776,15.83,1.5538,579.928,820.3661,35.0408,22.0526
9/15/20,17.02,34.9564,10.9907,51.466,15.7841,1.5474,577.5526,817.9865,34.9391,22.1167
9/16/20,17.01,34.9358,10.9842,51.4357,15.7775,1.5465,577.2133,817.6466,34.9246,22.1259
9/17/20,16.12,33.1079,10.4095,48.7445,15.1937,1.4656,547.0122,787.3921,33.6323,22.9761
9/18/20,16.08,33.0258,10.3837,48.6235,15.1675,1.4619,545.6549,786.0323,33.5742,23.0158
9/21/20,15.55,31.9372,10.0414,47.0209,14.8198,1.4137,527.67,768.0156,32.8047,23.5557
9/22/20,15.41,31.6497,9.951,46.5976,14.728,1.401,522.9193,763.2565,32.6014,23.7026
9/23/20,15.02,30.8487,9.6992,45.4183,14.4722,1.3656,509.6851,749.9989,32.0351,24.1216
9/24/20,15.78,32.4096,10.1899,47.7164,14.9707,1.4347,535.4748,775.8342,33.1386,23.3184
9/25/20,16.12,33.1079,10.4095,48.7445,15.1937,1.4656,547.0122,787.3921,33.6323,22.9761
9/28/20,16.8,34.5045,10.8486,50.8007,15.6398,1.5274,570.0872,810.5079,34.6197,22.3208
9/29/20,17.06,35.0385,11.0165,51.5869,15.8103,1.551,578.91,819.3462,34.9972,22.08
9/30/20,17.15,31.8995,11.8535,46.4222,16.9426,1.5642,101.414,142.5929,34.68,21.459
10/1/20,17.54,32.6249,12.1231,47.4779,17.2144,1.5998,103.7202,144.881,35.2365,21.1201
10/2/20,17.55,32.6435,12.13,47.505,17.2214,1.6007,103.7793,144.9396,35.2508,21.1115
10/5/20,17.74,32.9969,12.2613,48.0193,17.3539,1.618,104.9029,146.0544,35.5219,20.9504
10/6/20,17.24,32.0669,11.9157,46.6659,17.0053,1.5724,101.9462,143.1209,34.8084,21.3798
10/7/20,17.4,32.3645,12.0263,47.0989,17.1169,1.587,102.8923,144.0596,35.0367,21.2405
10/8/20,17.64,32.8109,12.1922,47.7486,17.2842,1.6089,104.3115,145.4677,35.3792,21.0349
10/9/20,17.72,32.9597,12.2475,47.9651,17.3399,1.6162,104.7846,145.937,35.4933,20.9673
10/12/20,17.56,32.6621,12.1369,47.532,17.2284,1.6016,103.8385,144.9983,35.265,21.103
10/13/20,17.64,32.8109,12.1922,47.7486,17.2842,1.6089,104.3115,145.4677,35.3792,21.0349
10/14/20,17.56,32.6621,12.1369,47.532,17.2284,1.6016,103.8385,144.9983,35.265,21.103
10/15/20,17.69,32.9039,12.2268,47.8839,17.319,1.6134,104.6072,145.761,35.4505,20.9926
10/16/20,17.5,32.5505,12.0954,47.3696,17.1866,1.5961,103.4837,144.6463,35.1794,21.1544
10/19/20,16.96,31.5461,11.7222,45.9079,16.8101,1.5469,100.2904,141.4781,34.4089,21.6281
10/20/20,17.01,31.6391,11.7568,46.0433,16.845,1.5514,100.5861,141.7715,34.4802,21.5833
10/21/20,17.13,31.8623,11.8397,46.3681,16.9286,1.5624,101.2957,142.4755,34.6515,21.4767
10/22/20,17.39,32.3459,12.0194,47.0719,17.1099,1.5861,102.8332,144.0009,35.0224,21.2492
10/23/20,17.47,32.4947,12.0747,47.2884,17.1656,1.5934,103.3063,144.4703,35.1366,21.1801
10/26/20,17.11,31.8251,11.8259,46.314,16.9147,1.5605,101.1774,142.3582,34.6229,21.4944
10/27/20,17.51,32.5691,12.1024,47.3967,17.1935,1.597,103.5428,144.705,35.1937,21.1458
10/28/20,17.64,32.8109,12.1922,47.7486,17.2842,1.6089,104.3115,145.4677,35.3792,21.0349
10/29/20,17.95,33.3876,12.4065,48.5877,17.5003,1.6372,106.1447,147.2864,35.8215,20.7752
10/30/20,17.92,33.3318,12.3857,48.5065,17.4793,1.6344,105.9673,147.1104,35.7787,20.8
11/2/20,18.59,34.578,12.8488,50.3201,17.9464,1.6955,109.9292,151.0413,36.7347,20.2587
11/3/20,18.01,33.4992,12.4479,48.7501,17.6598,1.6426,106.4995,148.6289,36.148,20.5875
11/4/20,17.935,33.3597,12.3961,48.5471,17.607,1.6358,106.056,148.1848,36.04,20.6492
11/5/20,18.34,34.113,12.676,49.6434,17.892,1.6727,108.4509,150.5832,36.6233,20.3203
11/6/20,18.99,35.322,13.1253,51.4028,18.3493,1.732,112.2945,154.4325,37.5595,19.8138
11/9/20,19.07,35.4708,13.1806,51.6194,18.4056,1.7393,112.7676,154.9062,37.6747,19.7532
11/10/20,19.5,36.2706,13.4778,52.7833,18.7082,1.7785,115.3104,157.4527,38.294,19.4338
11/11/20,19.93,37.0704,13.775,53.9472,19.0107,1.8177,117.8531,159.9991,38.9134,19.1245
11/12/20,19.74,36.717,13.6437,53.4329,18.8771,1.8004,116.7296,158.8739,38.6397,19.2599
11/13/20,20,37.2006,13.8234,54.1367,19.06,1.8241,118.267,160.4136,39.0142,19.0751
11/16/20,20.23,37.6284,13.9823,54.7593,19.2218,1.8451,119.6271,161.7757,39.3454,18.9145
11/17/20,20.51,38.1492,14.1759,55.5172,19.4189,1.8706,121.2828,163.4338,39.7487,18.7226
11/18/20,20.15,37.4796,13.927,54.5427,19.1655,1.8378,119.154,161.3019,39.2302,18.97
11/19/20,20.22,37.6098,13.9754,54.7322,19.2148,1.8442,119.568,161.7165,39.331,18.9214
11/20/20,20.27,37.7028,14.01,54.8676,19.25,1.8487,119.8636,162.0126,39.4031,18.8868
11/23/20,20.33,37.8144,14.0515,55.03,19.2922,1.8542,120.2184,162.3679,39.4895,18.8455
11/24/20,20.42,37.9818,14.1137,55.2736,19.3555,1.8624,120.7506,162.9008,39.6191,18.7838
11/25/20,20.21,37.5912,13.9685,54.7052,19.2078,1.8433,119.5088,161.6572,39.3166,18.9283
11/27/20,20.55,38.2236,14.2035,55.6255,19.447,1.8743,121.5194,163.6707,39.8063,18.6955
11/30/20,20.28,37.7214,14.0169,54.8946,19.257,1.8497,119.9228,162.0718,39.4175,18.8799
12/1/20,20.78,38.6514,14.3625,56.2481,19.6088,1.8953,122.8794,165.0327,40.1376,18.5412
12/2/20,20.88,38.8374,14.4316,56.5187,19.6792,1.9044,123.4708,165.6249,40.2816,18.4749
12/3/20,21.13,39.3025,14.6044,57.1954,19.8551,1.9272,124.9491,167.1054,40.6417,18.3112
12/4/20,21.18,39.3955,14.6389,57.3308,19.8903,1.9317,125.2448,167.4015,40.7137,18.2788
12/7/20,21.57,40.1209,14.9085,58.3865,20.1647,1.9673,127.551,169.7111,41.2754,18.03
12/8/20,21.82,40.5859,15.0813,59.0632,20.3406,1.9901,129.0293,171.1916,41.6355,17.8741
12/9/20,21.86,40.6603,15.1089,59.1714,20.3688,1.9938,129.2659,171.4285,41.6931,17.8494
12/10/20,22.17,41.2369,15.3232,60.0106,20.5869,2.022,131.099,173.2643,42.1396,17.6603
12/11/20,21.74,40.4371,15.026,58.8466,20.2843,1.9828,128.5563,170.7178,41.5203,17.9237
12/14/20,21.81,40.5673,15.0744,59.0361,20.3336,1.9892,128.9702,171.1324,41.6211,17.8803
12/15/20,22.4,41.6647,15.4822,60.6331,20.7487,2.043,132.4591,174.6263,42.4708,17.5226
12/16/20,22.41,41.6833,15.4891,60.6602,20.7558,2.0439,132.5182,174.6855,42.4852,17.5166
12/17/20,22.76,42.3343,15.731,61.6076,21.002,2.0759,134.5879,176.7582,42.9893,17.3112
12/18/20,22.75,42.3157,15.7241,61.5805,20.995,2.0749,134.5287,176.699,42.9749,17.317
12/21/20,22.86,42.5203,15.8001,61.8783,21.0724,2.085,135.1792,177.3504,43.1334,17.2534
12/22/20,23.43,43.5805,16.1941,63.4212,21.4735,2.137,138.5498,180.7259,43.9543,16.9312
12/23/20,23.53,43.7665,16.2632,63.6919,21.5438,2.1461,139.1412,181.3181,44.0984,16.8759
12/24/20,23.59,43.8781,16.3047,63.8543,21.586,2.1516,139.496,181.6734,44.1848,16.8429
12/28/20,23.93,44.5105,16.5397,64.7746,21.8253,2.1826,141.5065,183.6869,44.6745,16.6582
12/29/20,23.88,44.4175,16.5051,64.6392,21.7901,2.178,141.2108,183.3908,44.6025,16.6851
12/30/20,24.09,44.8081,16.6502,65.2077,21.9379,2.1972,142.4526,184.6344,44.9049,16.5727
12/31/20,24.02,223.0478,16.8456,89.4626,21.6025,2.1874,64.5206,78.8898,107.1666,16.6023
1/4/21,23.49,218.1263,16.4739,87.4886,21.2271,2.1391,63.097,77.5189,105.3042,16.896
1/5/21,23.04,213.9476,16.1583,85.8126,20.9083,2.0981,61.8882,76.3548,103.723,17.1535
1/6/21,23.77,220.7263,16.6702,88.5315,21.4254,2.1646,63.8491,78.2431,106.2881,16.7396
1/7/21,23.75,220.5406,16.6562,88.457,21.4112,2.1628,63.7954,78.1914,106.2178,16.7506
1/8/21,23.81,221.0978,16.6983,88.6805,21.4537,2.1682,63.9565,78.3466,106.4287,16.7175
1/11/21,24.59,228.3408,17.2453,91.5856,22.0062,2.2393,66.0517,80.3643,109.1695,16.2977
1/12/21,24.91,231.3123,17.4697,92.7774,22.2329,2.2684,66.9113,81.192,110.294,16.1316
1/13/21,25.37,235.5838,17.7923,94.4907,22.5587,2.3103,68.1469,82.3819,111.9104,15.8986
1/14/21,25.73,238.9267,18.0448,95.8315,22.8137,2.3431,69.1139,83.3132,113.1754,15.7209
1/15/21,25.51,236.8838,17.8905,95.0121,22.6579,2.323,68.5229,82.7441,112.4024,15.829
1/19/21,25.5,236.791,17.8835,94.9749,22.6508,2.3221,68.4961,82.7182,112.3672,15.8339
1/20/21,25.56,237.3481,17.9256,95.1984,23.382,2.3276,68.6572,85.3884,115.9945,15.3388
1/21/21,26,241.4339,18.2342,96.8371,45.6958,2.3677,69.8391,166.8758,226.6898,7.8487
1/22/21,26.53,246.3555,18.6059,98.8111,46.5338,2.4159,71.2628,169.936,230.8467,7.7074
1/25/21,26.55,246.5412,18.6199,98.8856,46.5654,2.4178,71.3165,170.0514,231.0036,7.7021
1/26/21,25.82,239.7625,18.1079,96.1667,45.4112,2.3513,69.3556,165.8365,225.278,7.8979
1/27/21,24.12,223.9764,16.9157,89.8351,42.7234,2.1965,64.7892,156.021,211.9442,8.3947
1/28/21,25.35,235.3981,17.7783,94.4162,44.6681,2.3085,68.0932,163.1228,221.5916,8.0293
1/29/21,25.23,234.2838,17.6942,93.9693,44.4784,2.2975,67.7708,162.43,220.6504,8.0635
2/1/21,26.39,245.0554,18.5077,98.2897,46.3124,2.4032,70.8867,169.1276,229.7487,7.7442
2/2/21,27.44,254.8056,19.2441,102.2004,47.9725,2.4988,73.7071,175.1902,237.9842,7.4762
2/3/21,26.92,249.977,18.8794,100.2637,47.1504,2.4514,72.3104,172.1878,233.9057,7.6066
2/4/21,27.82,258.3343,19.5106,103.6158,48.5733,2.5334,74.7279,177.3842,240.9647,7.3837
2/5/21,27.92,259.2629,19.5807,103.9882,48.7314,2.5425,74.9965,177.9616,241.749,7.3598
2/8/21,28.39,263.6273,19.9103,105.7387,49.4745,2.5853,76.259,180.6753,245.4354,7.2492
2/9/21,29.49,273.8418,20.6818,109.8357,51.2137,2.6855,79.2137,187.0265,254.0631,7.0031
2/10/21,29.36,272.6346,20.5906,109.3515,51.0082,2.6736,78.8645,186.2759,253.0435,7.0313
2/11/21,29.85,277.1847,20.9342,111.1765,51.7829,2.7183,80.1807,189.1051,256.8867,6.9261
2/12/21,30.39,282.1991,21.3129,113.1877,52.6366,2.7674,81.6312,192.223,261.1222,6.8137
2/16/21,30.58,283.9634,21.4462,113.8954,52.937,2.7847,82.1416,193.32,262.6124,6.7751
2/17/21,30.52,283.4063,21.4041,113.6719,52.8422,2.7793,81.9804,192.9736,262.1418,6.7872
2/18/21,30.55,283.6849,21.4251,113.7837,53.0132,2.782,82.061,193.5981,262.9901,6.7653
2/19/21,29.19,271.056,20.4714,108.7183,50.8575,2.6582,78.4079,185.7256,252.2959,7.0521
2/22/21,27.78,257.9629,19.4825,103.4668,48.6225,2.5298,74.6204,177.5636,241.2084,7.3763
2/23/21,27.96,259.6343,19.6087,104.1372,48.9078,2.5462,75.1039,178.6056,242.6238,7.3332
2/24/21,28.7,266.5059,20.1277,106.8933,50.0808,2.6135,77.0917,182.8891,248.4428,7.1615
2/25/21,27.82,258.3343,19.5106,103.6158,48.6859,2.5334,74.7279,177.7952,241.523,7.3667
2/26/21,27.64,256.6628,19.3843,102.9453,48.4005,2.517,74.2444,176.7532,240.1075,7.4101
3/1/21,28.28,262.6058,19.8332,105.329,49.415,2.5753,75.9635,180.4579,245.1401,7.258
3/2/21,28.055,260.5165,19.6754,104.491,49.0584,2.5548,75.3591,179.1555,243.3709,7.3107
3/3/21,27.37,254.1556,19.195,101.9397,47.9726,2.4924,73.5191,175.1903,237.9844,7.4762
3/4/21,25.28,234.7481,17.7292,94.1555,44.6597,2.3021,67.9051,163.0921,221.5498,8.0308
3/5/21,25.22,234.1909,17.6871,93.932,44.5646,2.2966,67.744,162.7448,221.078,8.0479
3/8/21,24.65,228.8979,17.2874,91.8091,43.6611,2.2447,66.2129,159.4453,216.5959,8.2145
3/9/21,26.23,243.5697,18.3955,97.6938,46.1656,2.3886,70.4569,168.5913,229.0201,7.7688
3/10/21,26.73,248.2126,18.7461,99.556,46.9581,2.4341,71.8,171.4856,232.9518,7.6377
3/11/21,27.85,258.6129,19.5316,103.7275,48.7334,2.5361,74.8085,177.9688,241.7589,7.3595
3/12/21,27.43,254.7128,19.237,102.1632,48.0677,2.4979,73.6803,175.5376,238.4562,7.4614
3/15/21,26.43,245.4269,18.5357,98.4387,46.4826,2.4068,70.9942,169.749,230.5928,7.7158
3/16/21,25.69,238.5553,18.0168,95.6826,45.3096,2.3394,69.0064,165.4654,224.7738,7.9156
3/17/21,26.165,242.9661,18.3499,97.4517,46.0625,2.3827,70.2823,168.215,228.509,7.7862
3/18/21,25.025,232.3801,17.5504,93.2058,44.2555,2.2789,67.2202,161.616,219.5446,8.1041
3/19/21,25.5,236.791,17.8835,94.9749,45.0084,2.3221,68.4961,164.3656,223.2798,7.9686
3/22/21,25.33,235.2124,17.7643,94.3417,44.739,2.3067,68.0394,163.3815,221.943,8.0165
3/23/21,25.16,233.6337,17.6451,93.7086,44.4695,2.2912,67.5828,162.3975,220.6062,8.0651
3/24/21,23.83,221.2835,16.7123,88.755,42.3613,2.1701,64.0103,154.6986,210.1478,8.4665
3/25/21,24.2,224.7193,16.9718,90.133,42.9478,2.2038,65.0041,156.8404,213.0573,8.3509
3/26/21,24.16,224.3478,16.9437,89.9841,42.8844,2.2001,64.8967,156.6089,212.7428,8.3632
3/29/21,23.91,222.0263,16.7684,89.0529,42.4881,2.1773,64.2251,155.1617,210.7769,8.4412
3/30/21,24.29,225.555,17.0349,90.4682,43.0905,2.2119,65.2459,157.3614,213.765,8.3232
3/31/21,24.68,66.5623,20.3759,#N/A N/A,40.8552,2.5675,22.7395,24.5621,80.2513,8.3106
4/1/21,24.98,67.3714,20.6236,#N/A N/A,41.3146,2.5987,23.0159,24.8383,81.1536,8.2182
4/5/21,24.79,66.8589,20.4667,#N/A N/A,41.0236,2.5789,22.8409,24.6634,80.5822,8.2765
4/6/21,24.96,67.3174,20.607,#N/A N/A,41.3171,2.5966,22.9975,24.8398,81.1586,8.2177
4/7/21,24.5,66.0768,20.2273,#N/A N/A,40.6122,2.5488,22.5737,24.416,79.7739,8.3603
4/8/21,25.13,67.7759,20.7474,#N/A N/A,41.5776,2.6143,23.1541,24.9964,81.6704,8.1662
4/9/21,25.42,68.558,20.9868,#N/A N/A,42.0221,2.6445,23.4213,25.2636,82.5433,8.0798
4/12/21,25.63,69.1244,21.1602,#N/A N/A,42.3439,2.6663,23.6148,25.4571,83.1755,8.0184
4/13/21,25.74,69.4211,21.251,#N/A N/A,42.5125,2.6778,23.7162,25.5584,83.5066,7.9866
4/14/21,25.9,69.8526,21.3831,#N/A N/A,42.7577,2.6944,23.8636,25.7059,83.9883,7.9408
4/15/21,25.99,70.0953,21.4574,#N/A N/A,42.8956,2.7038,23.9465,25.7888,84.2592,7.9153
4/16/21,25.83,69.6638,21.3253,#N/A N/A,42.6504,2.6871,23.7991,25.6414,83.7775,7.9608
4/19/21,25.48,68.7199,21.0364,#N/A N/A,42.114,2.6507,23.4766,25.3189,82.724,8.0622
4/20/21,24.99,67.3983,20.6318,#N/A N/A,41.3631,2.5998,23.0251,24.8674,81.2489,8.2085
4/21/21,25.65,69.1784,21.1767,#N/A N/A,42.3745,2.6684,23.6332,25.4755,83.2357,8.0126
4/22/21,26.13,70.4729,21.573,#N/A N/A,43.1101,2.7184,24.0755,25.9178,84.6806,7.8759
4/23/21,26.41,71.2281,21.8042,#N/A N/A,43.5392,2.7475,24.3335,26.1757,85.5235,7.7983
4/26/21,26.98,72.7654,22.2748,#N/A N/A,44.4128,2.8068,24.8587,26.7009,87.2394,7.6449
4/27/21,26.87,72.4687,22.1839,#N/A N/A,44.2442,2.7953,24.7573,26.5996,86.9082,7.674
4/28/21,27.29,73.6015,22.5307,#N/A N/A,44.8879,2.839,25.1443,26.9865,88.1726,7.564
4/29/21,27.24,73.4666,22.4894,#N/A N/A,44.8112,2.8338,25.0982,26.9405,88.0221,7.5769
4/30/21,27.28,73.5745,22.5224,#N/A N/A,44.8725,2.838,25.1351,26.9773,88.1425,7.5666
5/3/21,27.17,73.2778,22.4316,#N/A N/A,44.704,2.8265,25.0337,26.876,87.8113,7.5951
5/4/21,23.85,64.3237,19.6906,#N/A N/A,39.6575,2.4812,21.9748,23.8421,77.8987,8.5616
5/5/21,24.25,65.4025,20.0209,#N/A N/A,40.2712,2.5228,22.3433,24.211,79.1042,8.4311
5/6/21,24.5,66.0768,20.2273,#N/A N/A,40.6548,2.5488,22.5737,24.4416,79.8576,8.3516
5/7/21,25.05,67.5602,20.6813,#N/A N/A,41.4986,2.606,23.0804,24.9489,81.5151,8.1817
5/10/21,24.45,65.9419,20.186,#N/A N/A,40.5781,2.5436,22.5276,24.3955,79.7069,8.3673
5/11/21,24.35,65.6722,20.1034,#N/A N/A,40.4246,2.5332,22.4354,24.3032,79.4055,8.3991
5/12/21,24.03,64.8092,19.8392,#N/A N/A,39.9337,2.4999,22.1406,24.0081,78.4412,8.5024
5/13/21,24.08,64.9441,19.8805,#N/A N/A,40.0104,2.5051,22.1867,24.0542,78.5918,8.4861
5/14/21,24.82,66.9398,20.4915,#N/A N/A,41.1457,2.5821,22.8685,24.7368,80.822,8.2519
5/17/21,24.09,64.971,19.8888,#N/A N/A,40.0257,2.5061,22.1959,24.0634,78.622,8.4828
5/18/21,24.46,65.9689,20.1942,#N/A N/A,40.5934,2.5446,22.5368,24.4047,79.737,8.3642
5/19/21,24.09,64.971,19.8888,#N/A N/A,40.0257,2.5061,22.1959,24.0634,78.622,8.4828
5/20/21,24.9,67.1556,20.5575,#N/A N/A,41.2685,2.5904,22.9422,24.8106,81.0631,8.2274
5/21/21,25.24,68.0726,20.8382,#N/A N/A,41.7901,2.6258,23.2555,25.1242,82.0877,8.1247
5/24/21,25.29,68.2074,20.8795,#N/A N/A,41.8668,2.631,23.3015,25.1703,82.2384,8.1098
5/25/21,25.41,68.5311,20.9786,#N/A N/A,42.0509,2.6434,23.4121,25.281,82.6001,8.0743
5/26/21,23.24,62.6786,19.187,#N/A N/A,40.7451,2.4177,21.4127,24.4959,80.035,8.333
5/27/21,23,62.0313,18.9889,#N/A N/A,40.356,2.3927,21.1916,24.262,79.2706,8.4134
5/28/21,23.15,62.4358,19.1127,#N/A N/A,40.5992,2.4083,21.3298,24.4082,79.7484,8.363
6/1/21,22.99,62.0043,18.9806,#N/A N/A,40.3398,2.3917,21.1824,24.2522,79.2388,8.4168
6/2/21,22.1,59.604,18.2458,#N/A N/A,38.8968,2.2991,20.3624,23.3847,76.4044,8.729
6/3/21,21.55,58.1206,17.7917,#N/A N/A,38.0051,2.2419,19.8556,22.8486,74.6528,8.9338
6/4/21,21.55,58.1206,17.7917,#N/A N/A,38.0051,2.2419,19.8556,22.8486,74.6528,8.9338
6/7/21,21.7,58.5252,17.9156,#N/A N/A,38.2483,2.2575,19.9938,22.9948,75.1305,8.877
6/8/21,22.4,60.4131,18.4935,#N/A N/A,39.3832,2.3303,20.6388,23.6771,77.3598,8.6212
6/9/21,22.26,60.0355,18.3779,#N/A N/A,39.1562,2.3157,20.5098,23.5407,76.9139,8.6712
6/10/21,22.07,59.5231,18.2211,#N/A N/A,38.8481,2.296,20.3347,23.3555,76.3088,8.7399
6/11/21,22.06,59.4961,18.2128,#N/A N/A,38.8319,2.2949,20.3255,23.3457,76.277,8.7436
6/14/21,22.09,59.577,18.2376,#N/A N/A,38.8806,2.2981,20.3531,23.375,76.3725,8.7327
6/15/21,22.38,60.3591,18.477,#N/A N/A,39.3507,2.3282,20.6203,23.6576,77.2961,8.6283
6/16/21,22.33,60.2243,18.4357,#N/A N/A,39.2697,2.323,20.5743,23.6089,77.1369,8.6461
6/17/21,22.06,59.4961,18.2128,#N/A N/A,38.8319,2.2949,20.3255,23.3457,76.277,8.7436
6/18/21,21.5,57.9858,17.7505,#N/A N/A,37.924,2.2367,19.8095,22.7999,74.4936,8.9529
6/21/21,22.27,60.0625,18.3862,#N/A N/A,39.1724,2.3168,20.519,23.5504,76.9458,8.6676
6/22/21,22.47,60.6019,18.5513,#N/A N/A,39.4967,2.3376,20.7033,23.7454,77.5827,8.5964
6/23/21,22.5,60.6828,18.5761,#N/A N/A,39.5453,2.3407,20.7309,23.7746,77.6783,8.5859
6/24/21,22.51,60.7097,18.5843,#N/A N/A,39.5615,2.3418,20.7401,23.7843,77.7101,8.5823
6/25/21,22.65,61.0873,18.6999,#N/A N/A,39.7885,2.3563,20.8691,23.9208,78.156,8.5334
6/28/21,22.55,60.8176,18.6173,#N/A N/A,39.6264,2.3459,20.777,23.8233,77.8375,8.5683
6/29/21,22.12,59.6579,18.2623,#N/A N/A,38.9292,2.3012,20.3808,23.4042,76.4681,8.7217
6/30/21,22.24,54.0138,22.6742,#N/A N/A,38.4075,2.7139,19.2516,20.4856,49.4633,8.5778
7/1/21,22.46,54.5481,22.8985,#N/A N/A,38.7615,2.7407,19.4421,20.6744,49.9192,8.4995
7/2/21,22.38,54.3538,22.8169,#N/A N/A,38.6327,2.731,19.3728,20.6057,49.7534,8.5278
7/6/21,22.55,54.7667,22.9903,#N/A N/A,38.9063,2.7517,19.52,20.7516,50.1057,8.4679
7/7/21,22.48,54.5967,22.9189,#N/A N/A,38.7936,2.7432,19.4594,20.6915,49.9606,8.4924
7/8/21,22.3,54.1595,22.7354,#N/A N/A,38.504,2.7212,19.3036,20.5371,49.5876,8.5563
7/9/21,22.28,54.1109,22.715,#N/A N/A,38.4718,2.7187,19.2863,20.5199,49.5462,8.5635
7/12/21,22.07,53.6009,22.5009,#N/A N/A,38.1339,2.6931,19.1045,20.3397,49.111,8.6394
7/13/21,21.2,51.4879,21.6139,#N/A N/A,36.7341,2.587,18.3514,19.593,47.3082,8.9686
7/14/21,20.58,49.9822,20.9818,#N/A N/A,35.7364,2.5113,17.8147,19.0609,46.0234,9.219
7/15/21,20.26,49.205,20.6555,#N/A N/A,35.2215,2.4723,17.5377,18.7863,45.3603,9.3537
7/16/21,20.26,49.205,20.6555,#N/A N/A,35.2215,2.4723,17.5377,18.7863,45.3603,9.3537
7/19/21,19.88,48.2821,20.2681,#N/A N/A,34.6101,2.4259,17.2088,18.4602,44.5728,9.519
7/20/21,20.5,49.7879,20.9002,#N/A N/A,35.6077,2.5015,17.7454,18.9923,45.8576,9.2523
7/21/21,20.45,49.6664,20.8493,#N/A N/A,35.5273,2.4954,17.7022,18.9493,45.754,9.2732
7/22/21,20.62,50.0793,21.0226,#N/A N/A,35.8008,2.5162,17.8493,19.0952,46.1063,9.2024
7/23/21,20.82,50.5651,21.2265,#N/A N/A,36.1226,2.5406,18.0224,19.2669,46.5207,9.1204
7/26/21,20.86,50.6622,21.2673,#N/A N/A,36.187,2.5455,18.0571,19.3012,46.6036,9.1042
7/27/21,20.71,50.2979,21.1143,#N/A N/A,35.9456,2.5272,17.9272,19.1725,46.2928,9.1653
7/28/21,20.97,50.9294,21.3794,#N/A N/A,36.364,2.5589,18.1523,19.3956,46.8316,9.0599
7/29/21,21.19,51.4637,21.6037,#N/A N/A,36.718,2.5857,18.3427,19.5844,47.2874,8.9725
7/30/21,21.41,51.998,21.828,#N/A N/A,37.072,2.6126,18.5332,19.7732,47.7433,8.8868
8/2/21,21.24,51.5851,21.6547,#N/A N/A,36.7984,2.5918,18.386,19.6273,47.3911,8.9529
8/3/21,21.51,52.2408,21.93,#N/A N/A,37.5379,2.6248,18.6197,20.0217,48.3434,8.7766
8/4/21,21.21,51.5122,21.6241,#N/A N/A,37.0509,2.5882,18.36,19.762,47.7162,8.8919
8/5/21,20.65,50.1522,21.0532,#N/A N/A,36.1419,2.5198,17.8753,19.2772,46.5455,9.1155
8/6/21,20.8,50.5165,21.2061,#N/A N/A,36.3854,2.5381,18.0051,19.407,46.8591,9.0545
8/9/21,20.7,50.2736,21.1041,#N/A N/A,36.223,2.5259,17.9186,19.3205,46.6501,9.0951
8/10/21,19.76,47.9907,20.1458,#N/A N/A,34.6972,2.4112,17.1049,18.5066,44.685,9.4951
8/11/21,20.07,48.7435,20.4618,#N/A N/A,35.2004,2.4491,17.3732,18.775,45.3331,9.3593
8/12/21,20.3,49.3021,20.6963,#N/A N/A,35.5737,2.4771,17.5723,18.9741,45.8139,9.2611
8/13/21,20.2,49.0593,20.5944,#N/A N/A,35.4114,2.4649,17.4858,18.8876,45.6048,9.3036
8/16/21,19.95,48.4521,20.3395,#N/A N/A,35.0056,2.4344,17.2693,18.6711,45.0822,9.4114
8/17/21,19.7,47.8449,20.0846,#N/A N/A,34.5998,2.4039,17.0529,18.4547,44.5596,9.5218
8/18/21,19.71,47.8692,20.0948,#N/A N/A,34.616,2.4051,17.0616,18.4633,44.5805,9.5173
8/19/21,19.14,46.4849,19.5137,#N/A N/A,33.6908,2.3356,16.5682,17.9698,43.3889,9.7787
8/20/21,19.74,47.9421,20.1254,#N/A N/A,34.6647,2.4088,17.0876,18.4893,44.6432,9.504
8/23/21,19.74,47.9421,20.1254,#N/A N/A,34.6647,2.4088,17.0876,18.4893,44.6432,9.504
8/24/21,19.54,47.4563,19.9215,#N/A N/A,34.3401,2.3844,16.9144,18.3161,44.2251,9.5938
8/25/21,19.45,47.2378,19.8297,#N/A N/A,34.194,2.3734,16.8365,18.2382,44.037,9.6348
