date,_TYPE_,_FREQ_,total_volume
10/04/2012,1,449,1127353
10/05/2012,1,483,1557252
10/08/2012,1,362,645877
10/09/2012,1,434,1232735
10/10/2012,1,422,1307735
10/11/2012,1,422,983108
10/12/2012,1,399,1426938
10/15/2012,1,421,980354
10/16/2012,1,439,1228602
10/17/2012,1,459,1053564
10/18/2012,1,438,1344638
10/19/2012,1,556,2554120
10/22/2012,1,552,1320224
10/23/2012,1,584,1906122
10/24/2012,1,494,1453690
10/25/2012,1,508,1414193
10/26/2012,1,553,1436020
10/31/2012,1,412,1004660
11/01/2012,1,470,1263530
11/02/2012,1,478,1632968
11/05/2012,1,429,1153248
11/06/2012,1,455,1337562
11/07/2012,1,549,2804083
11/08/2012,1,532,2518234
11/09/2012,1,594,2159679
11/12/2012,1,484,1204216
11/13/2012,1,454,1428077
11/14/2012,1,576,2178551
11/15/2012,1,617,2548240
11/16/2012,1,646,2547745
11/19/2012,1,545,1081735
11/20/2012,1,505,1059943
11/21/2012,1,512,884350
11/23/2012,1,500,876113
11/26/2012,1,512,932775
11/27/2012,1,496,948282
11/28/2012,1,535,1283821
11/29/2012,1,545,1543502
11/30/2012,1,492,1928212
12/03/2012,1,536,998750
12/04/2012,1,484,1257011
12/05/2012,1,508,1190693
12/06/2012,1,463,953407
12/07/2012,1,461,1072853
12/10/2012,1,488,756426
12/11/2012,1,614,1461581
12/12/2012,1,530,1060275
12/13/2012,1,548,1198364
12/14/2012,1,493,1319914
12/17/2012,1,483,1205771
12/18/2012,1,577,2000236
12/19/2012,1,581,1560356
12/20/2012,1,510,1337798
12/21/2012,1,636,2533869
12/24/2012,1,464,546551
12/26/2012,1,541,741851
12/27/2012,1,672,1949017
12/28/2012,1,587,1484312
12/31/2012,1,605,2344629
01/02/2013,1,626,1746843
01/03/2013,1,568,1412623
01/04/2013,1,554,1413476
01/07/2013,1,501,696472
01/08/2013,1,461,981077
01/09/2013,1,438,760715
01/10/2013,1,509,1095720
01/11/2013,1,499,1219782
01/14/2013,1,450,779623
01/15/2013,1,430,818074
01/16/2013,1,477,880228
01/17/2013,1,569,1184418
01/18/2013,1,578,1548467
01/22/2013,1,594,1062717
01/23/2013,1,567,1104524
01/24/2013,1,641,1457238
01/25/2013,1,558,1274513
01/28/2013,1,522,893462
01/29/2013,1,587,999993
01/30/2013,1,560,1120004
01/31/2013,1,523,1224765
02/01/2013,1,616,1842735
02/04/2013,1,549,1226969
02/05/2013,1,504,1151503
02/06/2013,1,466,1116372
02/07/2013,1,577,1188470
02/08/2013,1,555,1111544
02/11/2013,1,483,861028
02/12/2013,1,496,1431628
02/13/2013,1,540,1350988
02/14/2013,1,492,1226365
02/15/2013,1,587,2048644
02/19/2013,1,651,1084630
02/20/2013,1,548,1892989
02/21/2013,1,626,2185645
02/22/2013,1,513,2104626
02/25/2013,1,657,2844304
02/26/2013,1,554,2427850
02/27/2013,1,520,1727215
02/28/2013,1,526,1280103
03/01/2013,1,536,1950566
03/04/2013,1,474,1183913
03/05/2013,1,616,1902338
03/06/2013,1,507,1294297
03/07/2013,1,535,1242011
03/08/2013,1,564,1911602
03/11/2013,1,519,1364400
03/12/2013,1,544,1364451
03/13/2013,1,447,836141
03/14/2013,1,512,1244255
03/15/2013,1,511,1520238
03/18/2013,1,577,1525581
03/19/2013,1,618,1778046
03/20/2013,1,558,1464162
03/21/2013,1,574,1341538
03/22/2013,1,505,1394978
03/25/2013,1,585,1857912
03/26/2013,1,540,1186547
03/27/2013,1,513,1300177
03/28/2013,1,582,1408696
04/01/2013,1,529,1273027
04/02/2013,1,548,1353425
04/03/2013,1,629,1611567
04/04/2013,1,588,1446461
04/05/2013,1,581,2156279
04/08/2013,1,518,1215178
04/09/2013,1,499,1169061
04/10/2013,1,643,1907614
04/11/2013,1,639,1746381
04/12/2013,1,520,1440561
04/15/2013,1,669,2798495
04/16/2013,1,585,1277298
04/17/2013,1,652,2749828
04/18/2013,1,635,2400932
04/19/2013,1,557,2149978
04/22/2013,1,584,1115790
04/23/2013,1,638,1679656
04/24/2013,1,507,1212449
04/25/2013,1,603,1893144
04/26/2013,1,586,1250821
04/29/2013,1,615,1024108
04/30/2013,1,638,1159884
05/01/2013,1,558,1317640
05/02/2013,1,574,1181277
05/03/2013,1,702,1874427
05/06/2013,1,631,777162
05/07/2013,1,598,1073416
05/08/2013,1,617,1314975
05/09/2013,1,640,1650837
05/10/2013,1,611,1306619
05/13/2013,1,590,951487
05/14/2013,1,728,1730487
05/15/2013,1,708,1964342
05/16/2013,1,703,1627000
05/17/2013,1,697,2309630
05/20/2013,1,690,1310508
05/21/2013,1,643,1283238
05/22/2013,1,751,2626865
05/23/2013,1,648,2070679
05/24/2013,1,584,1189644
05/28/2013,1,656,1705411
05/29/2013,1,572,1228352
05/30/2013,1,550,1177930
05/31/2013,1,616,2092220
06/03/2013,1,611,1585989
06/04/2013,1,565,1311248
06/05/2013,1,649,2425859
06/06/2013,1,625,2379749
06/07/2013,1,557,2271483
06/10/2013,1,500,984965
06/11/2013,1,547,1211085
06/12/2013,1,568,2066574
06/13/2013,1,579,1583710
06/14/2013,1,552,1434024
06/17/2013,1,546,1374456
06/18/2013,1,519,1233653
06/19/2013,1,585,1995328
06/20/2013,1,777,4824706
06/21/2013,1,757,3154944
06/24/2013,1,769,2097552
06/25/2013,1,575,1304759
06/26/2013,1,566,1265970
06/27/2013,1,580,1599733
06/28/2013,1,583,1477619
07/01/2013,1,542,1012429
07/02/2013,1,560,1210899
07/03/2013,1,445,921455
07/05/2013,1,548,1443076
07/08/2013,1,576,1334319
07/09/2013,1,559,1369226
07/10/2013,1,495,1371889
07/11/2013,1,630,2120707
07/12/2013,1,551,1424650
07/15/2013,1,534,1103875
07/16/2013,1,511,1142165
07/17/2013,1,513,1147219
07/18/2013,1,621,1218884
07/19/2013,1,555,1206709
07/22/2013,1,564,932270
07/23/2013,1,592,1205044
07/24/2013,1,545,1575381
07/25/2013,1,565,984089
07/26/2013,1,595,1346439
07/29/2013,1,524,651405
07/30/2013,1,526,733123
07/31/2013,1,574,1425424
08/01/2013,1,653,1446156
08/02/2013,1,613,1127753
08/05/2013,1,534,910898
08/06/2013,1,556,1009738
08/07/2013,1,526,1223877
08/08/2013,1,519,888939
08/09/2013,1,546,1401533
08/12/2013,1,494,689595
08/13/2013,1,542,830005
08/14/2013,1,497,828190
08/15/2013,1,689,2387232
08/16/2013,1,626,1736445
08/19/2013,1,612,936665
08/20/2013,1,493,769059
08/21/2013,1,615,1531203
08/22/2013,1,535,857897
08/23/2013,1,571,799454
08/26/2013,1,571,715944
08/27/2013,1,619,1874240
08/28/2013,1,556,955079
08/29/2013,1,563,959298
08/30/2013,1,651,1659880
09/03/2013,1,581,787473
09/04/2013,1,576,898470
09/05/2013,1,530,762795
09/06/2013,1,651,1613263
09/09/2013,1,557,937262
09/10/2013,1,587,1293000
09/11/2013,1,570,943461
09/12/2013,1,574,1160912
09/13/2013,1,605,1052747
09/16/2013,1,649,1203615
09/17/2013,1,572,847764
09/18/2013,1,659,2719547
09/19/2013,1,652,1423306
09/20/2013,1,659,1915936
09/23/2013,1,609,1167912
09/24/2013,1,598,883985
09/25/2013,1,556,997628
09/26/2013,1,574,944151
09/27/2013,1,680,1924837
09/30/2013,1,675,2045809
10/01/2013,1,663,1050351
10/02/2013,1,557,1108313
10/03/2013,1,676,2005312
10/04/2013,1,568,1455204
10/07/2013,1,638,1410179
10/08/2013,1,727,2473136
10/09/2013,1,690,2076652
10/10/2013,1,656,2357365
10/11/2013,1,687,1673324
10/14/2013,1,661,1345014
10/15/2013,1,663,2054220
10/16/2013,1,727,1962827
10/17/2013,1,690,1754069
10/18/2013,1,775,1806835
10/21/2013,1,698,966888
10/22/2013,1,724,1501143
10/23/2013,1,636,907984
10/24/2013,1,602,1052182
10/25/2013,1,669,1076243
10/28/2013,1,603,793131
10/29/2013,1,598,1027325
10/30/2013,1,617,1712787
10/31/2013,1,624,1221190
11/01/2013,1,621,1272709
11/04/2013,1,548,1003663
11/05/2013,1,603,932705
11/06/2013,1,586,980785
11/07/2013,1,667,2222794
11/08/2013,1,662,1536227
11/11/2013,1,581,940273
11/12/2013,1,573,1034566
11/13/2013,1,604,1209941
11/14/2013,1,676,1444511
11/15/2013,1,699,1341352
11/18/2013,1,630,1268473
11/19/2013,1,638,1165755
11/20/2013,1,647,1291862
11/21/2013,1,603,990033
11/22/2013,1,638,969881
11/25/2013,1,587,882942
11/26/2013,1,632,620966
11/27/2013,1,578,734149
11/29/2013,1,544,575375
12/02/2013,1,554,821693
12/03/2013,1,611,1324795
12/04/2013,1,626,1182817
12/05/2013,1,543,1146941
12/06/2013,1,608,1262067
12/09/2013,1,504,612899
12/10/2013,1,481,685906
12/11/2013,1,584,1368090
12/12/2013,1,661,1155520
12/13/2013,1,549,1084078
12/16/2013,1,517,868673
12/17/2013,1,546,1105647
12/18/2013,1,753,1846102
12/19/2013,1,641,1707539
12/20/2013,1,734,1681895
12/23/2013,1,652,826455
12/24/2013,1,487,632565
12/26/2013,1,657,785625
12/27/2013,1,629,958887
12/30/2013,1,628,682701
12/31/2013,1,637,1043736
01/02/2014,1,706,1249551
01/03/2014,1,611,950571
01/06/2014,1,611,868857
01/07/2014,1,679,721307
01/08/2014,1,551,780825
01/09/2014,1,572,1026608
01/10/2014,1,582,1253306
01/13/2014,1,670,1350330
01/14/2014,1,562,1083192
01/15/2014,1,603,1446279
01/16/2014,1,581,977804
01/17/2014,1,637,1331342
01/21/2014,1,647,804068
01/22/2014,1,643,795221
01/23/2014,1,796,1583250
01/24/2014,1,860,2801277
01/27/2014,1,765,1981849
01/28/2014,1,614,937098
01/29/2014,1,720,1841446
01/30/2014,1,631,1054825
01/31/2014,1,790,1927339
02/03/2014,1,853,2486836
02/04/2014,1,756,1594219
02/05/2014,1,785,1672982
02/06/2014,1,741,1649896
02/07/2014,1,783,1977356
02/10/2014,1,641,833760
02/11/2014,1,747,1699877
02/12/2014,1,706,1033731
02/13/2014,1,720,1189417
02/14/2014,1,747,1492770
02/18/2014,1,747,882944
02/19/2014,1,735,1731192
02/20/2014,1,696,1233969
02/21/2014,1,742,1368466
02/24/2014,1,833,1564667
02/25/2014,1,760,1180859
02/26/2014,1,700,1079355
02/27/2014,1,714,1009781
02/28/2014,1,883,1796589
03/03/2014,1,824,1754120
03/04/2014,1,845,1247882
03/05/2014,1,726,836245
03/06/2014,1,758,1265461
03/07/2014,1,763,1567517
03/10/2014,1,775,973933
03/11/2014,1,776,1234490
03/12/2014,1,799,1060694
03/13/2014,1,941,2605369
03/14/2014,1,929,2634161
03/17/2014,1,825,1374989
03/18/2014,1,877,1287326
03/19/2014,1,857,1384025
03/20/2014,1,809,1193747
03/21/2014,1,856,1631423
03/24/2014,1,858,1317333
03/25/2014,1,772,1155346
03/26/2014,1,778,1596108
03/27/2014,1,746,1486571
03/28/2014,1,699,1520949
03/31/2014,1,742,1152904
04/01/2014,1,718,1081590
04/02/2014,1,695,833374
04/03/2014,1,724,1016010
04/04/2014,1,868,2731225
04/07/2014,1,848,1821583
04/08/2014,1,691,1224427
04/09/2014,1,682,1387042
04/10/2014,1,864,2350954
04/11/2014,1,936,3009061
04/14/2014,1,719,1580490
04/15/2014,1,783,2297255
04/16/2014,1,677,1847423
04/17/2014,1,715,1733475
04/21/2014,1,628,665872
04/22/2014,1,751,1196885
04/23/2014,1,629,825667
04/24/2014,1,689,1062859
04/25/2014,1,739,1695923
04/28/2014,1,683,1315929
04/29/2014,1,666,935459
04/30/2014,1,658,1016522
05/01/2014,1,722,1090958
05/02/2014,1,764,1610830
05/05/2014,1,673,864379
05/06/2014,1,690,1278995
05/07/2014,1,670,1604009
05/08/2014,1,803,1510222
05/09/2014,1,717,1426423
05/12/2014,1,770,1368057
05/13/2014,1,710,1000315
05/14/2014,1,745,1266514
05/15/2014,1,853,2176334
05/16/2014,1,745,1361463
05/19/2014,1,664,774432
05/20/2014,1,702,1122322
05/21/2014,1,752,1264735
05/22/2014,1,714,979824
05/23/2014,1,725,1294246
05/27/2014,1,761,1117431
05/28/2014,1,656,1011500
05/29/2014,1,698,1224297
05/30/2014,1,745,1434844
06/02/2014,1,664,840919
06/03/2014,1,655,1011742
06/04/2014,1,712,1428644
06/05/2014,1,815,1728789
06/06/2014,1,838,1950910
06/09/2014,1,743,1135240
06/10/2014,1,661,814941
06/11/2014,1,669,916542
06/12/2014,1,786,1733022
06/13/2014,1,670,1493888
06/16/2014,1,612,810240
06/17/2014,1,659,1229334
06/18/2014,1,702,1708907
06/19/2014,1,721,1463880
06/20/2014,1,748,1434323
06/23/2014,1,645,1040899
06/24/2014,1,727,1613111
06/25/2014,1,676,1057217
06/26/2014,1,716,1206400
06/27/2014,1,691,964029
06/30/2014,1,680,1184541
07/01/2014,1,728,1361832
07/02/2014,1,621,1033950
07/03/2014,1,666,1663263
07/07/2014,1,642,974194
07/08/2014,1,686,1586327
07/09/2014,1,595,848089
07/10/2014,1,733,1395659
07/11/2014,1,637,1069522
07/14/2014,1,627,879091
07/15/2014,1,703,1231115
07/16/2014,1,647,744154
07/17/2014,1,816,2669833
07/18/2014,1,714,1937765
07/21/2014,1,681,928241
07/22/2014,1,681,1314868
07/23/2014,1,686,919866
07/24/2014,1,627,887891
07/25/2014,1,668,1386875
07/28/2014,1,650,913604
07/29/2014,1,664,912736
07/30/2014,1,730,1304852
07/31/2014,1,896,3146498
08/01/2014,1,871,2901574
08/04/2014,1,733,1267717
08/05/2014,1,831,1791303
08/06/2014,1,720,1213920
08/07/2014,1,805,1719569
08/08/2014,1,775,2011666
08/11/2014,1,677,1166169
08/12/2014,1,646,953220
08/13/2014,1,676,1261153
08/14/2014,1,663,1136934
08/15/2014,1,794,2688450
08/18/2014,1,692,1053472
08/19/2014,1,702,1275083
08/20/2014,1,710,1437635
08/21/2014,1,694,1139360
08/22/2014,1,669,1536274
08/25/2014,1,694,1195408
08/26/2014,1,646,672881
08/27/2014,1,559,959825
08/28/2014,1,614,1529584
08/29/2014,1,661,1235458
09/02/2014,1,640,1266935
09/03/2014,1,653,1248735
09/04/2014,1,748,1643178
09/05/2014,1,786,1596220
09/08/2014,1,620,848357
09/09/2014,1,815,1064721
09/10/2014,1,692,1039233
09/11/2014,1,717,915307
09/12/2014,1,779,1745674
09/15/2014,1,714,1216038
09/16/2014,1,764,1695814
09/17/2014,1,796,1929975
09/18/2014,1,748,1688616
09/19/2014,1,828,1822086
09/22/2014,1,766,1486425
09/23/2014,1,731,1488168
09/24/2014,1,705,1375576
09/25/2014,1,823,2308721
09/26/2014,1,713,2201388
09/29/2014,1,712,1544138
09/30/2014,1,682,1596084
10/01/2014,1,809,3023472
10/02/2014,1,799,2573494
10/03/2014,1,734,2077739
10/06/2014,1,664,1130009
10/07/2014,1,732,1830373
10/08/2014,1,758,2449851
10/09/2014,1,832,3072140
10/10/2014,1,919,3398741
10/13/2014,1,902,4022239
10/14/2014,1,851,3160727
10/15/2014,1,1084,5378454
10/16/2014,1,1097,3424809
10/17/2014,1,970,3265136
10/20/2014,1,913,1347774
10/21/2014,1,930,2777033
10/22/2014,1,868,2316034
10/23/2014,1,884,2020388
10/24/2014,1,853,1710526
10/27/2014,1,741,1235392
10/28/2014,1,814,1547175
10/29/2014,1,830,1611273
10/30/2014,1,787,1137193
10/31/2014,1,917,2261071
11/03/2014,1,835,967717
11/04/2014,1,738,1123704
11/05/2014,1,731,1067263
11/06/2014,1,805,1458092
11/07/2014,1,813,1330670
11/10/2014,1,794,1117791
11/11/2014,1,702,740853
11/12/2014,1,695,899140
11/13/2014,1,825,1388409
11/14/2014,1,692,1104483
11/17/2014,1,719,838152
11/18/2014,1,783,1129349
11/19/2014,1,751,1449055
11/20/2014,1,748,1067383
11/21/2014,1,839,2019431
11/24/2014,1,745,775147
11/25/2014,1,742,929293
11/26/2014,1,659,709000
11/28/2014,1,658,1078808
12/01/2014,1,768,1238159
12/02/2014,1,684,805739
12/03/2014,1,719,719967
12/04/2014,1,781,999136
12/05/2014,1,796,1174086
12/08/2014,1,775,1242692
12/09/2014,1,862,1385936
12/10/2014,1,936,2096891
12/11/2014,1,883,1940113
12/12/2014,1,956,2615829
12/15/2014,1,934,2199176
12/16/2014,1,924,2326715
12/17/2014,1,919,2404255
12/18/2014,1,934,2251009
12/19/2014,1,892,2521540
12/22/2014,1,796,921879
12/23/2014,1,783,1130379
12/24/2014,1,578,379110
12/26/2014,1,682,790608
12/29/2014,1,705,782606
12/30/2014,1,691,1003313
12/31/2014,1,853,1656788
01/02/2015,1,825,1586947
01/05/2015,1,887,2232360
01/06/2015,1,895,2545110
01/07/2015,1,741,1171801
01/08/2015,1,763,1734091
01/09/2015,1,768,1801354
01/12/2015,1,723,1191653
01/13/2015,1,857,1880625
01/14/2015,1,873,2319005
01/15/2015,1,786,2047575
01/16/2015,1,806,2045494
01/20/2015,1,787,1126573
01/21/2015,1,771,1408924
01/22/2015,1,846,1694907
01/23/2015,1,779,1699758
01/26/2015,1,735,824923
01/27/2015,1,818,1574904
01/28/2015,1,830,1594540
01/29/2015,1,827,1867367
01/30/2015,1,853,2099277
02/02/2015,1,832,1595975
02/03/2015,1,833,1532555
02/04/2015,1,819,1199128
02/05/2015,1,830,1455922
02/06/2015,1,950,2577858
02/09/2015,1,753,901920
02/10/2015,1,763,1136805
02/11/2015,1,757,1120465
02/12/2015,1,884,1637215
02/13/2015,1,885,1426540
02/17/2015,1,789,1142263
02/18/2015,1,716,945573
02/19/2015,1,757,1191912
02/20/2015,1,839,1837888
02/23/2015,1,783,856735
02/24/2015,1,874,1121537
02/25/2015,1,802,1103118
02/26/2015,1,798,1087419
02/27/2015,1,748,1330816
03/02/2015,1,788,1042822
03/03/2015,1,816,1080446
03/04/2015,1,783,907269
03/05/2015,1,706,768786
03/06/2015,1,930,2885428
03/09/2015,1,721,917069
03/10/2015,1,871,1958063
03/11/2015,1,760,1493574
03/12/2015,1,740,1425331
03/13/2015,1,809,2034918
03/16/2015,1,773,1458500
03/17/2015,1,720,1079954
03/18/2015,1,852,2117705
03/19/2015,1,826,1581319
03/20/2015,1,846,1919124
03/23/2015,1,791,950807
03/24/2015,1,799,1053535
03/25/2015,1,867,1888571
03/26/2015,1,861,1996148
03/27/2015,1,759,1246444
03/30/2015,1,783,1256945
03/31/2015,1,726,1283257
04/01/2015,1,782,1399090
04/02/2015,1,657,1025355
04/06/2015,1,714,1326328
04/07/2015,1,704,1101862
04/08/2015,1,689,1074680
04/09/2015,1,770,1129067
04/10/2015,1,794,1525322
04/13/2015,1,768,1008631
04/14/2015,1,724,934470
04/15/2015,1,726,1128890
04/16/2015,1,720,989885
04/17/2015,1,858,2172349
04/20/2015,1,792,1212774
04/21/2015,1,703,827989
04/22/2015,1,759,970562
04/23/2015,1,805,1310084
04/24/2015,1,822,891533
04/27/2015,1,800,1162767
04/28/2015,1,736,1105140
04/29/2015,1,777,1298735
04/30/2015,1,901,1770619
05/01/2015,1,798,1473780
05/04/2015,1,834,955506
05/05/2015,1,834,1880463
05/06/2015,1,881,2178983
05/07/2015,1,768,1240604
05/08/2015,1,894,2009080
05/11/2015,1,821,1072861
05/12/2015,1,786,1277806
05/13/2015,1,736,1095946
05/14/2015,1,801,1333725
05/15/2015,1,785,1053699
05/18/2015,1,803,1513048
05/19/2015,1,759,961718
05/20/2015,1,779,876337
05/21/2015,1,763,975573
05/22/2015,1,766,1347528
05/26/2015,1,888,1482131
05/27/2015,1,728,1479847
05/28/2015,1,704,1190293
05/29/2015,1,793,1757500
06/01/2015,1,748,1076514
06/02/2015,1,703,1092684
06/03/2015,1,681,990450
06/04/2015,1,871,1992454
06/05/2015,1,785,1721386
06/08/2015,1,766,1495551
06/09/2015,1,740,1378864
06/10/2015,1,791,1354791
06/11/2015,1,726,1105388
06/12/2015,1,802,1711434
06/15/2015,1,786,1323263
06/16/2015,1,700,1269693
06/17/2015,1,753,1445928
06/18/2015,1,866,2325830
06/19/2015,1,787,2074754
06/22/2015,1,801,1156057
06/23/2015,1,752,922877
06/24/2015,1,789,1247273
06/25/2015,1,814,1417438
06/26/2015,1,779,1873533
06/29/2015,1,1031,3338364
06/30/2015,1,890,2330668
07/01/2015,1,788,1631008
07/02/2015,1,857,1761833
07/06/2015,1,814,2112012
07/07/2015,1,918,2469414
07/08/2015,1,932,2193984
07/09/2015,1,887,1770525
07/10/2015,1,868,1883417
07/13/2015,1,843,1598362
07/14/2015,1,809,1624791
07/15/2015,1,765,1461254
07/16/2015,1,822,1462278
07/17/2015,1,766,1286767
07/20/2015,1,806,1263023
07/21/2015,1,773,1026358
07/22/2015,1,784,940070
07/23/2015,1,905,1716011
07/24/2015,1,923,2521680
07/27/2015,1,858,1850867
07/28/2015,1,845,1218423
07/29/2015,1,842,1270721
07/30/2015,1,805,1236298
07/31/2015,1,869,1633459
08/03/2015,1,847,1225557
08/04/2015,1,809,905690
08/05/2015,1,810,1256279
08/06/2015,1,867,1990945
08/07/2015,1,968,1980125
08/10/2015,1,905,1199001
08/11/2015,1,882,1919313
08/12/2015,1,1026,2693270
08/13/2015,1,883,1267709
08/14/2015,1,785,1445573
08/17/2015,1,866,1894120
08/18/2015,1,814,1146228
08/19/2015,1,959,2370309
08/20/2015,1,1051,3604021
08/21/2015,1,1213,7007414
08/24/2015,1,1329,4310317
08/25/2015,1,1499,2933710
08/26/2015,1,1404,2735656
08/27/2015,1,1335,3039743
08/28/2015,1,1281,2090998
08/31/2015,1,1196,1423440
09/01/2015,1,1363,2572422
09/02/2015,1,1268,1798108
09/03/2015,1,1198,1817359
09/04/2015,1,1244,2459127
09/08/2015,1,1121,1439954
09/09/2015,1,1094,1797244
09/10/2015,1,1097,1857594
09/11/2015,1,1118,1713063
09/14/2015,1,940,1058095
09/15/2015,1,1046,1554310
09/16/2015,1,1007,1678091
09/17/2015,1,1127,2851243
09/18/2015,1,1123,2925633
09/21/2015,1,1047,1209439
09/22/2015,1,1026,2134616
09/23/2015,1,865,1399150
09/24/2015,1,1076,2461519
09/25/2015,1,1008,2355643
09/28/2015,1,1159,2476186
09/29/2015,1,1009,2054724
09/30/2015,1,952,1927966
10/01/2015,1,971,1566839
10/02/2015,1,1082,2571945
10/05/2015,1,1068,1707544
10/06/2015,1,921,1277457
10/07/2015,1,934,1641309
10/08/2015,1,971,2027016
10/09/2015,1,940,1651916
10/12/2015,1,827,986400
10/13/2015,1,831,1464188
10/14/2015,1,869,1394918
10/15/2015,1,871,1981245
10/16/2015,1,841,1981903
10/19/2015,1,870,1053300
10/20/2015,1,803,965054
10/21/2015,1,846,1448902
10/22/2015,1,978,1754788
10/23/2015,1,1016,1987262
10/26/2015,1,757,934434
10/27/2015,1,785,1174634
10/28/2015,1,957,1605120
10/29/2015,1,835,1163046
10/30/2015,1,892,1390129
11/02/2015,1,931,1035195
11/03/2015,1,900,1415384
11/04/2015,1,849,1634336
11/05/2015,1,832,1301733
11/06/2015,1,858,1792838
11/09/2015,1,854,1367367
11/10/2015,1,766,979422
11/11/2015,1,710,941234
11/12/2015,1,907,1679388
11/13/2015,1,982,2939551
11/16/2015,1,852,1610148
11/17/2015,1,825,1445728
11/18/2015,1,780,1509891
11/19/2015,1,741,1229022
11/20/2015,1,789,1660950
11/23/2015,1,755,963173
11/24/2015,1,747,1069892
11/25/2015,1,723,770987
11/27/2015,1,608,631876
11/30/2015,1,721,1018064
12/01/2015,1,806,1000847
12/02/2015,1,886,1075879
12/03/2015,1,1002,2009884
12/04/2015,1,951,1916880
12/07/2015,1,873,1273039
12/08/2015,1,867,1086069
12/09/2015,1,914,1997189
12/10/2015,1,821,1172310
12/11/2015,1,1096,3368791
12/14/2015,1,1019,1923566
12/15/2015,1,911,1577354
12/16/2015,1,920,2035529
12/17/2015,1,866,2167311
12/18/2015,1,957,2874239
12/21/2015,1,787,1217261
12/22/2015,1,785,1323720
12/23/2015,1,800,1286671
12/24/2015,1,629,692842
12/28/2015,1,761,746847
12/29/2015,1,833,954323
12/30/2015,1,850,932466
12/31/2015,1,841,1429053
01/04/2016,1,1044,1996447
01/05/2016,1,861,1267834
01/06/2016,1,914,1557011
01/07/2016,1,1084,3123423
01/08/2016,1,1103,2694617
01/11/2016,1,1168,1991919
01/12/2016,1,1025,1719999
01/13/2016,1,1133,2169910
01/14/2016,1,1149,2597457
01/15/2016,1,1301,3342206
01/19/2016,1,1168,1792229
01/20/2016,1,1345,3326287
01/21/2016,1,1185,1847562
01/22/2016,1,1236,1951010
01/25/2016,1,1057,1091500
01/26/2016,1,1004,984360
01/27/2016,1,1032,1527492
01/28/2016,1,1009,1182085
01/29/2016,1,1215,2250025
02/01/2016,1,1045,1493221
02/02/2016,1,1045,1842001
02/03/2016,1,1040,1784368
02/04/2016,1,953,1192060
02/05/2016,1,1122,2183714
02/08/2016,1,1131,2204449
02/09/2016,1,1083,1497192
02/10/2016,1,1024,1181038
02/11/2016,1,1255,1976918
02/12/2016,1,1145,1506617
02/16/2016,1,1106,1303985
02/17/2016,1,1116,1860117
02/18/2016,1,1018,1595182
02/19/2016,1,1009,1494539
02/22/2016,1,1086,1521201
02/23/2016,1,950,1264215
02/24/2016,1,1025,1886684
02/25/2016,1,998,1364916
02/26/2016,1,1068,1809313
02/29/2016,1,971,1471106
03/01/2016,1,1082,1604271
03/02/2016,1,955,1402051
03/03/2016,1,989,1774444
03/04/2016,1,1129,2188437
03/07/2016,1,992,1102957
03/08/2016,1,1031,1260798
03/09/2016,1,968,1387330
03/10/2016,1,1097,1907859
03/11/2016,1,1142,1978513
03/14/2016,1,954,1265269
03/15/2016,1,960,1074889
03/16/2016,1,1044,1587450
03/17/2016,1,1088,1926233
03/18/2016,1,1034,1789747
03/21/2016,1,938,1034473
03/22/2016,1,940,1267321
03/23/2016,1,929,1299298
03/24/2016,1,966,1326868
03/28/2016,1,873,772205
03/29/2016,1,968,1311135
03/30/2016,1,988,1740025
03/31/2016,1,915,1319000
04/01/2016,1,975,1441058
04/04/2016,1,905,969255
04/05/2016,1,930,1342275
04/06/2016,1,909,1488366
04/07/2016,1,994,1791325
04/08/2016,1,900,1399880
04/11/2016,1,901,1105435
04/12/2016,1,893,1314899
04/13/2016,1,960,1577094
04/14/2016,1,882,1106701
04/15/2016,1,893,1303820
04/18/2016,1,1010,1059371
04/19/2016,1,1039,1341076
04/20/2016,1,1056,1294821
04/21/2016,1,945,1246908
04/22/2016,1,936,1207999
04/25/2016,1,884,854417
04/26/2016,1,848,778466
04/27/2016,1,845,1095651
04/28/2016,1,991,1330931
04/29/2016,1,1132,1980883
05/02/2016,1,916,915451
05/03/2016,1,903,1293256
05/04/2016,1,878,1187708
05/05/2016,1,812,950047
05/06/2016,1,908,1440527
05/09/2016,1,841,872316
05/10/2016,1,924,1509416
05/11/2016,1,875,1147640
05/12/2016,1,894,1314616
05/13/2016,1,912,1793786
05/16/2016,1,898,1234649
05/17/2016,1,937,1525303
05/18/2016,1,960,2068676
05/19/2016,1,1033,2184766
05/20/2016,1,913,1847769
05/23/2016,1,865,925829
05/24/2016,1,977,1536713
05/25/2016,1,1020,1645468
05/26/2016,1,862,1057492
05/27/2016,1,985,1252721
05/31/2016,1,947,1366210
06/01/2016,1,843,975711
06/02/2016,1,845,1099678
06/03/2016,1,945,1495697
06/06/2016,1,914,1154727
06/07/2016,1,918,958597
06/08/2016,1,901,1168596
06/09/2016,1,974,1415614
06/10/2016,1,1086,2211446
06/13/2016,1,1019,1496812
06/14/2016,1,1046,1983587
06/15/2016,1,963,1239804
06/16/2016,1,1062,2224728
06/17/2016,1,981,1575756
06/20/2016,1,1020,1465192
06/21/2016,1,888,1092259
06/22/2016,1,962,1804963
06/23/2016,1,1021,1753129
06/24/2016,1,1322,3836248
06/27/2016,1,1250,2762220
