Date,Price,P/B,P/S,P/E,P/EBITDA,P/FCF,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
12/3/2019,12.43,,1.2114,,12.4243,115.0551,17.8881,,58.0482,21.051
12/4/2019,12.6,,1.228,,12.5942,116.6287,18.0547,,58.5887,20.8568
12/5/2019,12.59,,1.227,,12.5842,116.5361,18.0449,,58.5569,20.8681
12/6/2019,12.81,,1.2485,,12.8041,118.5725,18.2604,,59.2563,20.6218
12/9/2019,12.72,,1.2397,,12.7141,117.7394,18.1722,,58.9702,20.7218
12/10/2019,12.6,,1.228,,12.5942,116.6287,18.0547,,58.5887,20.8568
12/11/2019,12.5,,1.2183,,12.4942,115.7031,17.9567,,58.2708,20.9706
12/12/2019,12.48,,1.2163,,12.4743,115.5179,17.9371,,58.2072,20.9935
12/13/2019,12.13,,1.1822,,12.1244,112.2782,17.5942,,57.0944,21.4026
12/16/2019,11.76,,1.1461,,11.7546,108.8534,17.2317,,55.9181,21.8529
12/17/2019,11.9,,1.1598,,11.8945,110.1493,17.3689,,56.3632,21.6803
12/18/2019,11.97,,1.1666,,11.9645,110.7972,17.4374,,56.5857,21.595
12/19/2019,11.88,,1.1578,,11.8745,109.9642,17.3493,,56.2996,21.7048
12/20/2019,12.1,,1.1793,,12.0944,112.0006,17.5648,,56.999,21.4385
12/23/2019,12.45,,1.2134,,12.4443,115.2402,17.9077,,58.1118,21.0279
12/24/2019,12.66,,1.2339,,12.6542,117.1841,18.1135,,58.7795,20.7891
12/26/2019,12.83,,1.2504,,12.8241,118.7576,18.28,,59.3199,20.5997
12/27/2019,12.89,,1.2563,,12.8841,119.313,18.3388,,59.5107,20.5337
12/30/2019,12.91,,1.2582,,12.9041,119.4981,18.3584,,59.5743,20.5117
12/31/2019,12.98,,1.2205,,11.1239,27.3339,16.0843,,27.5399,20.0879
1/2/2020,12.69,,1.1932,,10.8754,26.7232,15.8331,,27.1098,20.4066
1/3/2020,12.47,,1.1725,,10.6868,26.2599,15.6426,,26.7835,20.6552
1/6/2020,12.5,,1.1754,,10.7126,26.3231,15.6686,,26.828,20.621
1/7/2020,12.54,,1.1791,,10.7468,26.4073,15.7032,,26.8873,20.5755
1/8/2020,12.865,,1.2097,,11.0254,27.0917,15.9847,,27.3694,20.2131
1/9/2020,12.9,,1.213,,11.0554,27.1654,16.015,,27.4213,20.1748
1/10/2020,13.02,,1.2243,,11.1582,27.4181,16.119,,27.5992,20.0447
1/13/2020,13.84,,1.3014,,11.8609,29.1449,16.8293,,28.8154,19.1987
1/14/2020,13.54,,1.2731,,11.6038,28.5132,16.5694,,28.3705,19.4998
1/15/2020,13.49,,1.2684,,11.561,28.4079,16.5261,,28.2963,19.5509
1/16/2020,13.53,,1.2722,,11.5953,28.4921,16.5607,,28.3556,19.51
1/17/2020,13.42,,1.2619,,11.501,28.2605,16.4654,,28.1925,19.6229
1/21/2020,13.47,,1.2666,,11.5438,28.3658,16.5088,,28.2666,19.5715
1/22/2020,13.31,,1.2515,,11.4067,28.0288,16.3702,,28.0293,19.7372
1/23/2020,13.25,,1.2459,,11.3553,27.9025,16.3182,,27.9404,19.8
1/24/2020,12.95,,1.2177,,11.0982,27.2707,16.0583,,27.4954,20.1204
1/27/2020,12.86,,1.2092,,11.0211,27.0812,15.9804,,27.3619,20.2186
1/28/2020,13.02,,1.2243,,11.1582,27.4181,16.119,,27.5992,20.0447
1/29/2020,12.9,,1.213,,11.0554,27.1654,16.015,,27.4213,20.1748
1/30/2020,12.63,,1.1876,,10.824,26.5969,15.7812,,27.0208,20.4738
1/31/2020,12.5,,1.1754,,10.7126,26.3231,15.6686,,26.828,20.621
2/3/2020,12.58,,1.1829,,10.7811,26.4916,15.7378,,26.9467,20.5302
2/4/2020,13.14,,1.2355,,11.261,27.6709,16.2229,,27.7772,19.9163
2/5/2020,13.19,,1.2402,,11.3039,27.7761,16.2662,,27.8514,19.8633
2/6/2020,13.09,,1.2308,,11.2182,27.5656,16.1796,,27.7031,19.9696
2/7/2020,12.93,,1.2158,,11.0811,27.2286,16.041,,27.4658,20.1422
2/10/2020,12.92,,1.2149,,11.0725,27.2076,16.0324,,27.4509,20.153
2/11/2020,13.28,,1.2487,,11.381,27.9657,16.3442,,27.9848,19.7685
2/12/2020,13.56,,1.275,,11.621,28.5553,16.5867,,28.4001,19.4795
2/13/2020,13.72,,1.2901,,11.7581,28.8922,16.7253,,28.6374,19.3181
2/14/2020,13.26,,1.2468,,11.3639,27.9236,16.3269,,27.9552,19.7895
2/18/2020,13.46,,1.2656,,11.5353,28.3447,16.5001,,28.2518,19.5817
2/19/2020,13.62,,1.2807,,11.6724,28.6817,16.6387,,28.4891,19.4186
2/20/2020,13.28,,1.2487,,11.381,27.9657,16.5071,,28.2637,19.5735
2/21/2020,13.91,,1.3079,,11.9209,29.2924,17.0605,,29.2113,18.9385
2/24/2020,13.395,,1.2595,,11.4796,28.2078,16.6081,,28.4367,19.4544
2/25/2020,13.085,,1.2304,,11.2139,27.555,16.3358,,27.9704,19.7787
2/26/2020,13.09,,1.2308,,11.2182,27.5656,16.3401,,27.9779,19.7734
2/27/2020,12.46,,1.1716,,10.6783,26.2389,15.7867,,27.0303,20.4666
2/28/2020,12.28,,1.1547,,10.524,25.8598,15.6286,,26.7596,20.6737
3/2/2020,12.6,,1.1848,,10.7983,26.5337,15.9097,,27.2409,20.3084
3/3/2020,12.36,,1.1622,,10.5926,26.0283,15.6989,,26.8799,20.5811
3/4/2020,12.85,,1.2083,,11.0125,27.0602,16.1293,,27.6169,20.0319
3/5/2020,12.86,,1.2092,,11.0211,27.0812,16.1381,,27.632,20.021
3/6/2020,12.37,,1.1631,,10.6011,26.0493,15.7077,,26.895,20.5696
3/9/2020,11.24,,1.0569,,9.6327,23.6697,14.715,,25.1953,21.9572
3/10/2020,11.16,,1.0494,,9.5642,23.5013,14.6447,,25.075,22.0626
3/11/2020,10.16,,0.9553,,8.7072,21.3954,13.7663,,23.5709,23.4705
3/12/2020,9.51,,0.8942,,8.1501,20.0266,13.1953,,22.5932,24.4861
3/13/2020,10.24,,0.9629,,8.7757,21.5639,13.8365,,23.6912,23.3513
3/16/2020,8.02,,0.7541,,6.8732,16.8889,11.8864,,20.3521,27.1825
3/17/2020,9.16,,0.8613,,7.8502,19.2896,12.8878,,22.0668,25.0703
3/18/2020,7.57,,0.7118,,6.4875,15.9413,11.4911,,19.6752,28.1176
3/19/2020,9.07,,0.8528,,7.773,19.1,12.8087,,21.9314,25.225
3/20/2020,8.85,,0.8322,,7.5845,18.6368,12.6155,,21.6005,25.6114
3/23/2020,8.74,,0.8218,,7.4902,18.4051,12.5189,,21.435,25.8091
3/24/2020,9.15,,0.8604,,7.8416,19.2685,12.879,,22.0517,25.0874
3/25/2020,9.05,,0.851,,7.7559,19.0579,12.7912,,21.9013,25.2596
3/26/2020,9.42,,0.8858,,8.073,19.8371,13.1162,,22.4578,24.6337
3/27/2020,8.86,,0.8331,,7.5931,18.6578,12.6243,,21.6155,25.5936
3/30/2020,9.18,,0.8632,,7.8673,19.3317,12.9054,,22.0969,25.0361
3/31/2020,9.09,,0.8322,319.3171,6.477,,10.6254,,224.4092,26.2437
4/1/2020,8.41,,0.7699,295.4298,5.9925,,10.1341,,214.0312,27.5162
4/2/2020,8.41,,0.7699,295.4298,5.9925,,10.1341,,214.0312,27.5162
4/3/2020,8.06,,0.7379,283.1349,5.7431,,9.8811,,208.6896,28.2205
4/6/2020,8.55,,0.7828,300.3478,6.0922,,10.2352,,216.1678,27.2443
4/7/2020,9.03,,0.8267,317.2094,6.4343,,10.5821,,223.4935,26.3513
4/8/2020,9.76,,0.8935,342.8531,6.9544,,11.1096,,234.6345,25.1
4/9/2020,9.68,,0.8862,340.0429,6.8974,,11.0518,,233.4136,25.2313
4/13/2020,9.35,,0.856,328.4505,6.6623,,10.8133,,228.3772,25.7877
4/14/2020,9.5,,0.8697,333.7197,6.7691,,10.9217,,230.6665,25.5318
4/15/2020,9.54,,0.8734,335.1249,6.7976,,10.9506,,231.2769,25.4644
4/16/2020,9.46,,0.8661,332.3146,6.7406,,10.918,,230.5877,25.5405
4/17/2020,9.55,,0.8743,335.4762,6.8048,,10.9833,,231.9663,25.3887
4/20/2020,9.26,,0.8478,325.2889,6.5981,,10.7729,,227.5241,25.8844
4/21/2020,9.55,,0.8743,335.4762,6.8048,,10.9833,,231.9663,25.3887
4/22/2020,9.6,,0.8789,337.2326,6.8404,,11.0195,,232.7322,25.3052
4/23/2020,9.83,,0.8999,345.3121,7.0043,,11.1863,,236.2553,24.9278
4/24/2020,9.65,,0.8835,338.989,6.876,,11.0558,,233.4981,25.2222
4/27/2020,9.79,,0.8963,343.907,6.9758,,11.1573,,235.6426,24.9926
4/28/2020,10.1,,0.9247,354.7968,7.1967,,11.3822,,240.3912,24.499
4/29/2020,10.5,,0.9613,368.8481,7.4817,,11.6723,,246.5184,23.89
4/30/2020,10.32,,0.9448,362.525,7.3534,,11.5417,,243.7611,24.1603
5/1/2020,9.81,,0.8981,344.6095,6.99,,11.1718,,235.949,24.9602
5/4/2020,9.67,,0.8853,339.6916,6.8903,,11.0703,,233.8045,25.1891
5/5/2020,10.19,,0.9329,357.9583,7.2608,,11.4481,,241.7833,24.3579
5/6/2020,9.46,,0.8661,332.3146,6.7406,,10.9186,,230.6003,25.5391
5/7/2020,9.52,,0.8716,334.4223,6.7834,,10.9621,,231.5194,25.4378
5/8/2020,9.78,,0.8954,343.5557,6.9687,,11.1507,,235.5024,25.0075
5/11/2020,9.33,,0.8542,327.7479,6.648,,10.8243,,228.6087,25.7616
5/12/2020,9,,0.824,316.1555,6.4129,,10.5849,,223.5534,26.3442
5/13/2020,8.77,,0.8029,308.076,6.249,,10.4181,,220.03,26.7661
5/14/2020,9.07,,0.8304,318.6145,6.4628,,10.6357,,224.6257,26.2184
5/15/2020,9.47,,0.867,332.6659,6.7478,,10.9258,,230.7534,25.5222
5/18/2020,10.25,,0.9384,360.066,7.3036,,11.4916,,242.7025,24.2657
5/19/2020,10.09,,0.9237,354.4455,7.1895,,11.3755,,240.2514,24.5132
5/20/2020,10.18,,0.932,357.6071,7.2537,,11.4408,,241.6301,24.3733
5/21/2020,10.3,,0.943,361.8225,7.3392,,11.5279,,243.4684,24.1893
5/22/2020,10.37,,0.9494,364.2814,7.3891,,11.5786,,244.5408,24.0832
5/26/2020,10.4,,0.9521,365.3353,7.4104,,11.6004,,245.0004,24.0381
5/27/2020,11.01,,1.008,386.7636,7.8451,,12.0429,,254.3451,23.1549
5/28/2020,10.75,,0.9842,377.6302,7.6598,,11.8543,,250.3621,23.5233
5/29/2020,10.61,,0.9714,372.7123,7.5601,,11.7527,,248.2174,23.7265
6/1/2020,10.63,,0.9732,373.4148,7.5743,,11.7672,,248.5238,23.6973
6/2/2020,10.68,,0.9778,375.1713,7.6099,,11.8035,,249.2898,23.6245
6/3/2020,11.73,,1.0739,412.0561,8.3581,,12.5651,,265.375,22.1925
6/4/2020,11.61,,1.0629,407.8407,8.2726,,12.4781,,263.5367,22.3473
6/5/2020,12.3,,1.1261,432.0792,8.7643,,12.9785,,274.107,21.4855
6/8/2020,13.2,,1.2085,463.6948,9.4055,,13.6314,,287.8943,20.4566
6/9/2020,12.64,,1.1572,444.0229,9.0065,,13.2252,,279.3155,21.0849
6/10/2020,12.49,,1.1435,438.7536,8.8996,,13.1164,,277.0176,21.2598
6/11/2020,11.205,,1.0258,393.6137,7.984,,12.1843,,257.3324,22.8861
6/12/2020,11.27,,1.0318,395.897,8.0303,,12.2314,,258.3281,22.7979
6/15/2020,11.49,,1.0519,403.6253,8.1871,,12.391,,261.6984,22.5043
6/16/2020,11.635,,1.0652,408.7189,8.2904,,12.4962,,263.9197,22.3149
6/17/2020,11.37,,1.0409,399.4098,8.1016,,12.304,,259.86,22.6635
6/18/2020,11.45,,1.0483,402.2201,8.1586,,12.362,,261.0856,22.5571
6/19/2020,11.315,,1.0359,397.4778,8.0624,,12.2641,,259.0175,22.7372
6/22/2020,11.42,,1.0455,401.1663,8.1372,,12.3402,,260.626,22.5969
6/23/2020,11.56,,1.0583,406.0842,8.237,,12.4418,,262.7707,22.4124
6/24/2020,10.83,,0.9915,380.4405,7.7168,,11.9123,,251.5876,23.4087
6/25/2020,10.76,,0.9851,377.9815,7.6669,,11.8615,,250.5153,23.5089
6/26/2020,10.59,,0.9695,372.0097,7.5458,,11.7382,,247.911,23.7558
6/29/2020,10.85,,0.9933,381.1431,7.7311,,11.9268,,251.894,23.3802
6/30/2020,11.15,378.3614,1.0137,33.716,7.2001,22.9003,11.8903,616.1981,26.32,29.3594
7/1/2020,11.78,399.7397,1.071,35.621,7.6069,24.1943,12.3011,637.4874,27.2294,28.3789
7/2/2020,12.14,411.9559,1.1037,36.7096,7.8394,24.9336,12.5359,649.6527,27.749,27.8475
7/6/2020,12.41,421.118,1.1283,37.526,8.0138,25.4882,12.7119,658.7767,28.1387,27.4618
7/7/2020,12.26,416.0279,1.1146,37.0724,7.9169,25.1801,12.6141,653.7078,27.9222,27.6747
7/8/2020,12.25,415.6886,1.1137,37.0422,7.9104,25.1596,12.6076,653.3699,27.9078,27.689
7/9/2020,12.68,430.2801,1.1528,38.3424,8.1881,26.0427,12.888,667.9006,28.5284,27.0866
7/10/2020,13.09,444.1929,1.1901,39.5822,8.4529,26.8848,13.1553,681.7556,29.1202,26.5362
7/13/2020,12.8,434.3521,1.1637,38.7053,8.2656,26.2892,12.9662,671.9557,28.7016,26.9232
7/14/2020,13.13,445.5503,1.1937,39.7032,8.4787,26.9669,13.1814,683.1073,29.1779,26.4837
7/15/2020,13.48,457.4271,1.2256,40.7615,8.7047,27.6858,13.4096,694.9346,29.6831,26.0329
7/16/2020,13.24,449.283,1.2037,40.0358,8.5497,27.1929,13.2531,686.8244,29.3367,26.3403
7/17/2020,13.365,453.5247,1.2151,40.4138,8.6305,27.4496,13.3346,691.0485,29.5171,26.1793
7/20/2020,13.515,458.6148,1.2287,40.8674,8.7273,27.7577,13.4325,696.1174,29.7337,25.9887
7/21/2020,13.215,448.4347,1.2015,39.9602,8.5336,27.1415,13.2368,685.9796,29.3006,26.3728
7/22/2020,13.19,447.5863,1.1992,39.8846,8.5174,27.0902,13.2205,685.1348,29.2646,26.4053
7/23/2020,13.54,459.4631,1.231,40.943,8.7435,27.809,13.4488,696.9622,29.7697,25.9572
7/24/2020,13.27,450.301,1.2065,40.1265,8.5691,27.2545,13.2727,687.8382,29.38,26.3015
7/27/2020,13.515,458.6148,1.2287,40.8674,8.7273,27.7577,13.4325,696.1174,29.7337,25.9887
7/28/2020,13.27,450.301,1.2065,40.1265,8.5691,27.2545,13.2727,687.8382,29.38,26.3015
7/29/2020,13.66,463.5352,1.2419,41.3058,8.8209,28.0555,13.527,701.0173,29.9429,25.807
7/30/2020,13.88,471.0006,1.2619,41.9711,8.963,28.5073,13.6705,708.4516,30.2605,25.5362
7/31/2020,13.67,463.8745,1.2428,41.3361,8.8274,28.076,13.5335,701.3552,29.9574,25.7946
8/3/2020,14.12,479.1447,1.2837,42.6968,9.118,29.0002,13.827,716.5618,30.6069,25.2472
8/4/2020,15.095,512.2301,1.3724,45.645,9.7476,31.0027,14.4627,749.5095,32.0142,24.1374
8/5/2020,15.29,518.8472,1.3901,46.2347,9.8735,31.4032,14.6493,759.1772,32.4272,23.83
8/6/2020,15.33,520.2046,1.3937,46.3557,9.8994,31.4854,14.6755,760.5369,32.4852,23.7874
8/7/2020,15.46,524.6159,1.4056,46.7488,9.9833,31.7524,14.7608,764.9561,32.674,23.65
8/10/2020,15.56,528.0093,1.4147,47.0511,10.0479,31.9578,14.8264,768.3555,32.8192,23.5453
8/11/2020,15.51,526.3126,1.4101,46.8999,10.0156,31.8551,14.7936,766.6558,32.7466,23.5975
8/12/2020,15.325,520.0349,1.3933,46.3405,9.8961,31.4751,14.6722,760.367,32.478,23.7927
8/13/2020,15.19,515.4538,1.381,45.9323,9.8089,31.1979,14.5837,755.7778,32.282,23.9372
8/14/2020,15.04,510.3638,1.3674,45.4787,9.7121,30.8898,14.4853,750.6787,32.0642,24.0998
8/17/2020,14.86,504.2557,1.351,44.9344,9.5958,30.5201,14.3672,744.5599,31.8028,24.2978
8/18/2020,15,509.0064,1.3637,45.3578,9.6863,30.8076,14.459,749.319,32.0061,24.1435
8/19/2020,14.74,500.1836,1.3401,44.5716,9.5184,30.2736,14.2885,740.4806,31.6286,24.4317
8/20/2020,14.73,499.8443,1.3392,44.5413,9.5119,30.2531,14.2819,740.1407,31.614,24.4429
8/21/2020,14.59,495.0936,1.3265,44.118,9.4215,29.9656,14.1901,735.3815,31.4108,24.6011
8/24/2020,14.56,494.0756,1.3237,44.0273,9.4021,29.9039,14.1704,734.3617,31.3672,24.6352
8/25/2020,14.63,496.4509,1.3301,44.239,9.4473,30.0477,14.2163,736.7413,31.4688,24.5557
8/26/2020,14.365,487.4585,1.306,43.4376,9.2762,29.5034,14.0425,727.7329,31.0841,24.8596
8/27/2020,14.61,495.7723,1.3283,44.1785,9.4344,30.0066,14.2032,736.0614,31.4398,24.5784
8/28/2020,14.645,496.9599,1.3315,44.2843,9.457,30.0785,14.2262,737.2512,31.4906,24.5387
8/31/2020,14.5,492.0395,1.3183,43.8459,9.3634,29.7807,14.1311,732.3221,31.2801,24.7039
9/1/2020,14.42,489.3248,1.311,43.6039,9.3117,29.6164,14.0786,729.6026,31.1639,24.7959
9/2/2020,14.68,498.1476,1.3347,44.3901,9.4796,30.1504,14.2491,738.441,31.5414,24.4992
9/3/2020,14,475.0727,1.2728,42.3339,9.0405,28.7538,13.8031,715.3252,30.5541,25.2908
9/4/2020,14.19,481.5201,1.2901,42.9085,9.1632,29.144,13.9277,721.784,30.83,25.0645
9/8/2020,16.04,544.2975,1.4583,48.5026,10.3578,32.9436,15.1412,784.6726,33.5162,23.0557
9/9/2020,16.14,547.6909,1.4674,48.805,10.4224,33.149,15.2068,788.0719,33.6614,22.9563
9/10/2020,16.065,545.1459,1.4606,48.5782,10.374,32.995,15.1576,785.5224,33.5525,23.0308
9/11/2020,16.17,548.7089,1.4701,48.8957,10.4418,33.2106,15.2265,789.0918,33.7049,22.9266
9/14/2020,17.09,579.928,1.5538,51.6776,11.0359,35.1002,15.83,820.3661,35.0408,22.0526
9/15/2020,17.02,577.5526,1.5474,51.466,10.9907,34.9564,15.7841,817.9865,34.9391,22.1167
9/16/2020,17.01,577.2133,1.5465,51.4357,10.9842,34.9358,15.7775,817.6466,34.9246,22.1259
9/17/2020,16.12,547.0122,1.4656,48.7445,10.4095,33.1079,15.1937,787.3921,33.6323,22.9761
9/18/2020,16.08,545.6549,1.4619,48.6235,10.3837,33.0258,15.1675,786.0323,33.5742,23.0158
9/21/2020,15.55,527.67,1.4137,47.0209,10.0414,31.9372,14.8198,768.0156,32.8047,23.5557
9/22/2020,15.41,522.9193,1.401,46.5976,9.951,31.6497,14.728,763.2565,32.6014,23.7026
9/23/2020,15.02,509.6851,1.3656,45.4183,9.6992,30.8487,14.4722,749.9989,32.0351,24.1216
9/24/2020,15.78,535.4748,1.4347,47.7164,10.1899,32.4096,14.9707,775.8342,33.1386,23.3184
9/25/2020,16.12,547.0122,1.4656,48.7445,10.4095,33.1079,15.1937,787.3921,33.6323,22.9761
9/28/2020,16.8,570.0872,1.5274,50.8007,10.8486,34.5045,15.6398,810.5079,34.6197,22.3208
9/29/2020,17.06,578.91,1.551,51.5869,11.0165,35.0385,15.8103,819.3462,34.9972,22.08
9/30/2020,17.15,101.414,1.5642,46.4222,11.8535,31.8995,16.9426,142.5929,34.68,21.459
10/1/2020,17.54,103.7202,1.5998,47.4779,12.1231,32.6249,17.2144,144.881,35.2365,21.1201
10/2/2020,17.55,103.7793,1.6007,47.505,12.13,32.6435,17.2214,144.9396,35.2508,21.1115
10/5/2020,17.74,104.9029,1.618,48.0193,12.2613,32.9969,17.3539,146.0544,35.5219,20.9504
10/6/2020,17.24,101.9462,1.5724,46.6659,11.9157,32.0669,17.0053,143.1209,34.8084,21.3798
10/7/2020,17.4,102.8923,1.587,47.0989,12.0263,32.3645,17.1169,144.0596,35.0367,21.2405
10/8/2020,17.64,104.3115,1.6089,47.7486,12.1922,32.8109,17.2842,145.4677,35.3792,21.0349
10/9/2020,17.72,104.7846,1.6162,47.9651,12.2475,32.9597,17.3399,145.937,35.4933,20.9673
10/12/2020,17.56,103.8385,1.6016,47.532,12.1369,32.6621,17.2284,144.9983,35.265,21.103
10/13/2020,17.64,104.3115,1.6089,47.7486,12.1922,32.8109,17.2842,145.4677,35.3792,21.0349
10/14/2020,17.56,103.8385,1.6016,47.532,12.1369,32.6621,17.2284,144.9983,35.265,21.103
10/15/2020,17.69,104.6072,1.6134,47.8839,12.2268,32.9039,17.319,145.761,35.4505,20.9926
10/16/2020,17.5,103.4837,1.5961,47.3696,12.0954,32.5505,17.1866,144.6463,35.1794,21.1544
10/19/2020,16.96,100.2904,1.5469,45.9079,11.7222,31.5461,16.8101,141.4781,34.4089,21.6281
10/20/2020,17.01,100.5861,1.5514,46.0433,11.7568,31.6391,16.845,141.7715,34.4802,21.5833
10/21/2020,17.13,101.2957,1.5624,46.3681,11.8397,31.8623,16.9286,142.4755,34.6515,21.4767
10/22/2020,17.39,102.8332,1.5861,47.0719,12.0194,32.3459,17.1099,144.0009,35.0224,21.2492
10/23/2020,17.47,103.3063,1.5934,47.2884,12.0747,32.4947,17.1656,144.4703,35.1366,21.1801
10/26/2020,17.11,101.1774,1.5605,46.314,11.8259,31.8251,16.9147,142.3582,34.6229,21.4944
10/27/2020,17.51,103.5428,1.597,47.3967,12.1024,32.5691,17.1935,144.705,35.1937,21.1458
10/28/2020,17.64,104.3115,1.6089,47.7486,12.1922,32.8109,17.2842,145.4677,35.3792,21.0349
10/29/2020,17.95,106.1447,1.6372,48.5877,12.4065,33.3876,17.5003,147.2864,35.8215,20.7752
10/30/2020,17.92,105.9673,1.6344,48.5065,12.3857,33.3318,17.4793,147.1104,35.7787,20.8
11/2/2020,18.59,109.9292,1.6955,50.3201,12.8488,34.578,17.9464,151.0413,36.7347,20.2587
11/3/2020,18.01,106.4995,1.6426,48.7501,12.4479,33.4992,17.6598,148.6289,36.148,20.5875
11/4/2020,17.935,106.056,1.6358,48.5471,12.3961,33.3597,17.607,148.1848,36.04,20.6492
11/5/2020,18.34,108.4509,1.6727,49.6434,12.676,34.113,17.892,150.5832,36.6233,20.3203
11/6/2020,18.99,112.2945,1.732,51.4028,13.1253,35.322,18.3493,154.4325,37.5595,19.8138
11/9/2020,19.07,112.7676,1.7393,51.6194,13.1806,35.4708,18.4056,154.9062,37.6747,19.7532
11/10/2020,19.5,115.3104,1.7785,52.7833,13.4778,36.2706,18.7082,157.4527,38.294,19.4338
11/11/2020,19.93,117.8531,1.8177,53.9472,13.775,37.0704,19.0107,159.9991,38.9134,19.1245
11/12/2020,19.74,116.7296,1.8004,53.4329,13.6437,36.717,18.8771,158.8739,38.6397,19.2599
11/13/2020,20,118.267,1.8241,54.1367,13.8234,37.2006,19.06,160.4136,39.0142,19.0751
11/16/2020,20.23,119.6271,1.8451,54.7593,13.9823,37.6284,19.2218,161.7757,39.3454,18.9145
11/17/2020,20.51,121.2828,1.8706,55.5172,14.1759,38.1492,19.4189,163.4338,39.7487,18.7226
11/18/2020,20.15,119.154,1.8378,54.5427,13.927,37.4796,19.1655,161.3019,39.2302,18.97
11/19/2020,20.22,119.568,1.8442,54.7322,13.9754,37.6098,19.2148,161.7165,39.331,18.9214
11/20/2020,20.27,119.8636,1.8487,54.8676,14.01,37.7028,19.25,162.0126,39.4031,18.8868
11/23/2020,20.33,120.2184,1.8542,55.03,14.0515,37.8144,19.2922,162.3679,39.4895,18.8455
11/24/2020,20.42,120.7506,1.8624,55.2736,14.1137,37.9818,19.3555,162.9008,39.6191,18.7838
11/25/2020,20.21,119.5088,1.8433,54.7052,13.9685,37.5912,19.2078,161.6572,39.3166,18.9283
11/27/2020,20.55,121.5194,1.8743,55.6255,14.2035,38.2236,19.447,163.6707,39.8063,18.6955
11/30/2020,20.28,119.9228,1.8497,54.8946,14.0169,37.7214,19.257,162.0718,39.4175,18.8799
12/1/2020,20.78,122.8794,1.8953,56.2481,14.3625,38.6514,19.6088,165.0327,40.1376,18.5412
12/2/2020,20.88,123.4708,1.9044,56.5187,14.4316,38.8374,19.6792,165.6249,40.2816,18.4749
12/3/2020,21.13,124.9491,1.9272,57.1954,14.6044,39.3025,19.8551,167.1054,40.6417,18.3112
12/4/2020,21.18,125.2448,1.9317,57.3308,14.6389,39.3955,19.8903,167.4015,40.7137,18.2788
12/7/2020,21.57,127.551,1.9673,58.3865,14.9085,40.1209,20.1647,169.7111,41.2754,18.03
12/8/2020,21.82,129.0293,1.9901,59.0632,15.0813,40.5859,20.3406,171.1916,41.6355,17.8741
12/9/2020,21.86,129.2659,1.9938,59.1714,15.1089,40.6603,20.3688,171.4285,41.6931,17.8494
12/10/2020,22.17,131.099,2.022,60.0106,15.3232,41.2369,20.5869,173.2643,42.1396,17.6603
12/11/2020,21.74,128.5563,1.9828,58.8466,15.026,40.4371,20.2843,170.7178,41.5203,17.9237
12/14/2020,21.81,128.9702,1.9892,59.0361,15.0744,40.5673,20.3336,171.1324,41.6211,17.8803
12/15/2020,22.4,132.4591,2.043,60.6331,15.4822,41.6647,20.7487,174.6263,42.4708,17.5226
12/16/2020,22.41,132.5182,2.0439,60.6602,15.4891,41.6833,20.7558,174.6855,42.4852,17.5166
12/17/2020,22.76,134.5879,2.0759,61.6076,15.731,42.3343,21.002,176.7582,42.9893,17.3112
12/18/2020,22.75,134.5287,2.0749,61.5805,15.7241,42.3157,20.995,176.699,42.9749,17.317
12/21/2020,22.86,135.1792,2.085,61.8783,15.8001,42.5203,21.0724,177.3504,43.1334,17.2534
12/22/2020,23.43,138.5498,2.137,63.4212,16.1941,43.5805,21.4735,180.7259,43.9543,16.9312
12/23/2020,23.53,139.1412,2.1461,63.6919,16.2632,43.7665,21.5438,181.3181,44.0984,16.8759
12/24/2020,23.59,139.496,2.1516,63.8543,16.3047,43.8781,21.586,181.6734,44.1848,16.8429
12/28/2020,23.93,141.5065,2.1826,64.7746,16.5397,44.5105,21.8253,183.6869,44.6745,16.6582
12/29/2020,23.88,141.2108,2.178,64.6392,16.5051,44.4175,21.7901,183.3908,44.6025,16.6851
12/30/2020,24.09,142.4526,2.1972,65.2077,16.6502,44.8081,21.9379,184.6344,44.9049,16.5727
12/31/2020,24.02,64.5206,2.1874,89.4626,16.8456,223.0478,21.6025,78.8898,107.1666,16.6023
1/4/2021,23.49,63.097,2.1391,87.4886,16.4739,218.1263,21.2271,77.5189,105.3042,16.896
1/5/2021,23.04,61.8882,2.0981,85.8126,16.1583,213.9476,20.9083,76.3548,103.723,17.1535
1/6/2021,23.77,63.8491,2.1646,88.5315,16.6702,220.7263,21.4254,78.2431,106.2881,16.7396
1/7/2021,23.75,63.7954,2.1628,88.457,16.6562,220.5406,21.4112,78.1914,106.2178,16.7506
1/8/2021,23.81,63.9565,2.1682,88.6805,16.6983,221.0978,21.4537,78.3466,106.4287,16.7175
1/11/2021,24.59,66.0517,2.2393,91.5856,17.2453,228.3408,22.0062,80.3643,109.1695,16.2977
1/12/2021,24.91,66.9113,2.2684,92.7774,17.4697,231.3123,22.2329,81.192,110.294,16.1316
1/13/2021,25.37,68.1469,2.3103,94.4907,17.7923,235.5838,22.5587,82.3819,111.9104,15.8986
1/14/2021,25.73,69.1139,2.3431,95.8315,18.0448,238.9267,22.8137,83.3132,113.1754,15.7209
1/15/2021,25.51,68.5229,2.323,95.0121,17.8905,236.8838,22.6579,82.7441,112.4024,15.829
