date,_TYPE_,_FREQ_,total_volume
11/15/2012,1,504,1449883
11/16/2012,1,523,1640734
11/19/2012,1,472,935375
11/20/2012,1,425,693128
11/21/2012,1,433,558823
11/23/2012,1,407,708038
11/26/2012,1,414,599211
11/27/2012,1,402,578568
11/28/2012,1,441,883460
11/29/2012,1,497,1055557
11/30/2012,1,404,995588
12/03/2012,1,383,668709
12/04/2012,1,386,687303
12/05/2012,1,404,732599
12/06/2012,1,361,665019
12/07/2012,1,354,785166
12/10/2012,1,362,484305
12/11/2012,1,487,890165
12/12/2012,1,438,981129
12/13/2012,1,451,879177
12/14/2012,1,433,917872
12/17/2012,1,399,1073216
12/18/2012,1,435,1686617
12/19/2012,1,458,1174624
12/20/2012,1,475,4928740
12/21/2012,1,513,1606427
12/24/2012,1,366,395300
12/26/2012,1,445,673726
12/27/2012,1,484,1181426
12/28/2012,1,487,1188651
12/31/2012,1,510,1407026
01/02/2013,1,532,1146111
01/03/2013,1,486,1020638
01/04/2013,1,460,827711
01/07/2013,1,436,470340
01/08/2013,1,385,511552
01/09/2013,1,365,444907
01/10/2013,1,431,671148
01/11/2013,1,402,791504
01/14/2013,1,368,433272
01/15/2013,1,355,431013
01/16/2013,1,374,443003
01/17/2013,1,508,1293192
01/18/2013,1,454,1512194
01/22/2013,1,439,514053
01/23/2013,1,421,839212
01/24/2013,1,483,864725
01/25/2013,1,458,855778
01/28/2013,1,429,881695
01/29/2013,1,442,534111
01/30/2013,1,428,591058
01/31/2013,1,407,695397
02/01/2013,1,447,1395078
02/04/2013,1,406,746198
02/05/2013,1,409,587807
02/06/2013,1,346,514112
02/07/2013,1,426,754688
02/08/2013,1,417,844367
02/11/2013,1,378,401901
02/12/2013,1,370,698072
02/13/2013,1,407,754560
02/14/2013,1,374,586021
02/15/2013,1,446,1627155
02/19/2013,1,487,596690
02/20/2013,1,416,1052908
02/21/2013,1,472,1214713
02/22/2013,1,398,1079513
02/25/2013,1,485,1711172
02/26/2013,1,421,1164760
02/27/2013,1,383,930962
02/28/2013,1,375,844876
03/01/2013,1,406,1127654
03/04/2013,1,357,483235
03/05/2013,1,491,1127887
03/06/2013,1,413,1039572
03/07/2013,1,393,772202
03/08/2013,1,436,1399254
03/11/2013,1,391,875747
03/12/2013,1,389,728197
03/13/2013,1,387,599372
03/14/2013,1,534,4282758
03/15/2013,1,457,947054
03/18/2013,1,398,673699
03/19/2013,1,475,925171
03/20/2013,1,396,802363
03/21/2013,1,422,651384
03/22/2013,1,392,697057
03/25/2013,1,385,874793
03/26/2013,1,389,854770
03/27/2013,1,388,683106
03/28/2013,1,483,916970
04/01/2013,1,395,472702
04/02/2013,1,394,539640
04/03/2013,1,433,1054123
04/04/2013,1,397,988183
04/05/2013,1,459,1042354
04/08/2013,1,380,696971
04/09/2013,1,388,846599
04/10/2013,1,462,1440890
04/11/2013,1,486,1272513
04/12/2013,1,400,796030
04/15/2013,1,474,1174161
04/16/2013,1,417,816572
04/17/2013,1,464,1490169
04/18/2013,1,507,1134173
04/19/2013,1,457,1498893
04/22/2013,1,394,653681
04/23/2013,1,477,1139873
04/24/2013,1,390,803413
04/25/2013,1,464,1250840
04/26/2013,1,418,905257
04/29/2013,1,423,800746
04/30/2013,1,423,604897
05/01/2013,1,410,981679
05/02/2013,1,429,889535
05/03/2013,1,540,1412473
05/06/2013,1,420,656152
05/07/2013,1,455,783934
05/08/2013,1,463,1301965
05/09/2013,1,501,944948
05/10/2013,1,467,870958
05/13/2013,1,440,823301
05/14/2013,1,577,1633585
05/15/2013,1,568,1475355
05/16/2013,1,493,1430611
05/17/2013,1,559,1535705
05/20/2013,1,510,1119831
05/21/2013,1,490,871947
05/22/2013,1,586,1828552
05/23/2013,1,519,1278937
05/24/2013,1,473,990632
05/28/2013,1,447,961179
05/29/2013,1,447,750940
05/30/2013,1,402,651135
05/31/2013,1,467,984718
06/03/2013,1,462,991971
06/04/2013,1,487,678441
06/05/2013,1,496,1307891
06/06/2013,1,471,1292974
06/07/2013,1,447,1209892
06/10/2013,1,375,531139
06/11/2013,1,407,638486
06/12/2013,1,444,1016704
06/13/2013,1,447,1116418
06/14/2013,1,419,1009405
06/17/2013,1,429,783717
06/18/2013,1,410,999335
06/19/2013,1,439,1552275
06/20/2013,1,638,2975239
06/21/2013,1,608,1929623
06/24/2013,1,581,1514537
06/25/2013,1,463,830026
06/26/2013,1,441,830407
06/27/2013,1,456,853359
06/28/2013,1,419,958293
07/01/2013,1,409,559745
07/02/2013,1,400,592243
07/03/2013,1,324,519236
07/05/2013,1,388,917333
07/08/2013,1,413,634260
07/09/2013,1,384,806012
07/10/2013,1,350,672425
07/11/2013,1,455,1105038
07/12/2013,1,414,826709
07/15/2013,1,376,632893
07/16/2013,1,405,617645
07/17/2013,1,398,669068
07/18/2013,1,445,947549
07/19/2013,1,410,906195
07/22/2013,1,395,522588
07/23/2013,1,381,485089
07/24/2013,1,382,512465
07/25/2013,1,424,519194
07/26/2013,1,438,724696
07/29/2013,1,372,443715
07/30/2013,1,366,449776
07/31/2013,1,403,972910
08/01/2013,1,461,1047032
08/02/2013,1,448,950641
08/05/2013,1,365,383242
08/06/2013,1,379,588783
08/07/2013,1,411,571934
08/08/2013,1,377,663124
08/09/2013,1,386,662487
08/12/2013,1,361,443245
08/13/2013,1,373,478280
08/14/2013,1,373,490771
08/15/2013,1,510,1181382
08/16/2013,1,469,1046327
08/19/2013,1,425,610843
08/20/2013,1,376,516431
08/21/2013,1,449,1030585
08/22/2013,1,375,610319
08/23/2013,1,387,685003
08/26/2013,1,381,508217
08/27/2013,1,478,1021400
08/28/2013,1,409,693564
08/29/2013,1,409,670979
08/30/2013,1,459,781916
09/03/2013,1,423,580274
09/04/2013,1,440,526656
09/05/2013,1,397,430872
09/06/2013,1,451,945068
09/09/2013,1,416,641132
09/10/2013,1,419,665931
09/11/2013,1,370,530184
09/12/2013,1,388,553044
09/13/2013,1,422,708493
09/16/2013,1,459,674670
09/17/2013,1,397,701868
09/18/2013,1,525,1902989
09/19/2013,1,596,2771173
09/20/2013,1,523,878587
09/23/2013,1,453,667349
09/24/2013,1,388,527718
09/25/2013,1,409,529357
09/26/2013,1,465,982154
09/27/2013,1,469,896633
09/30/2013,1,464,1025116
10/01/2013,1,435,503535
10/02/2013,1,390,573312
10/03/2013,1,480,1405187
10/04/2013,1,424,902531
10/07/2013,1,423,702602
10/08/2013,1,547,1436342
10/09/2013,1,480,1247164
10/10/2013,1,482,1317131
10/11/2013,1,440,993610
10/14/2013,1,446,744100
10/15/2013,1,545,895370
10/16/2013,1,449,1141275
10/17/2013,1,466,1267029
10/18/2013,1,533,1507209
10/21/2013,1,466,622085
10/22/2013,1,510,1098785
10/23/2013,1,442,670243
10/24/2013,1,412,472331
10/25/2013,1,474,592401
10/28/2013,1,399,409117
10/29/2013,1,448,817788
10/30/2013,1,462,960675
10/31/2013,1,455,588252
11/01/2013,1,433,603587
11/04/2013,1,370,426817
11/05/2013,1,391,372054
11/06/2013,1,420,472674
11/07/2013,1,508,1040292
11/08/2013,1,443,1045468
11/11/2013,1,353,338743
11/12/2013,1,388,454247
11/13/2013,1,446,722054
11/14/2013,1,529,993398
11/15/2013,1,507,1292672
11/18/2013,1,456,588787
11/19/2013,1,449,503751
11/20/2013,1,466,738664
11/21/2013,1,430,603933
11/22/2013,1,488,1107233
11/25/2013,1,429,538048
11/26/2013,1,408,464589
11/27/2013,1,406,458584
11/29/2013,1,411,449187
12/02/2013,1,414,555785
12/03/2013,1,413,720415
12/04/2013,1,437,634514
12/05/2013,1,389,686449
12/06/2013,1,411,1111500
12/09/2013,1,377,858503
12/10/2013,1,352,595685
12/11/2013,1,462,1198718
12/12/2013,1,478,1219366
12/13/2013,1,430,941838
12/16/2013,1,407,610399
12/17/2013,1,421,850035
12/18/2013,1,504,1796866
12/19/2013,1,613,3301682
12/20/2013,1,543,1525854
12/23/2013,1,434,553086
12/24/2013,1,353,367978
12/26/2013,1,449,823366
12/27/2013,1,427,666678
12/30/2013,1,435,574143
12/31/2013,1,428,1165742
01/02/2014,1,478,862906
01/03/2014,1,406,654767
01/06/2014,1,413,577797
01/07/2014,1,799,524324
01/08/2014,1,412,667624
01/09/2014,1,391,585700
01/10/2014,1,446,807420
01/13/2014,1,424,926340
01/14/2014,1,402,767323
01/15/2014,1,450,1024025
01/16/2014,1,395,490324
01/17/2014,1,439,929926
01/21/2014,1,403,557659
01/22/2014,1,417,433686
01/23/2014,1,516,842114
01/24/2014,1,589,1869458
01/27/2014,1,578,1174704
01/28/2014,1,482,624778
01/29/2014,1,547,1398096
01/30/2014,1,473,955065
01/31/2014,1,584,1328796
02/03/2014,1,665,1913197
02/04/2014,1,595,1002811
02/05/2014,1,559,1151219
02/06/2014,1,553,1080087
02/07/2014,1,546,1741742
02/10/2014,1,470,518686
02/11/2014,1,513,1254955
02/12/2014,1,482,655888
02/13/2014,1,535,802700
02/14/2014,1,527,1108661
02/18/2014,1,649,436953
02/19/2014,1,579,684679
02/20/2014,1,622,760033
02/21/2014,1,635,1012524
02/24/2014,1,687,1017759
02/25/2014,1,603,612140
02/26/2014,1,505,524789
02/27/2014,1,510,689895
02/28/2014,1,646,1358039
03/03/2014,1,566,740327
03/04/2014,1,648,846437
03/05/2014,1,515,528403
03/06/2014,1,545,794199
03/07/2014,1,529,923173
03/10/2014,1,484,469996
03/11/2014,1,536,808859
03/12/2014,1,484,605035
03/13/2014,1,637,1145985
03/14/2014,1,637,1223167
03/17/2014,1,549,645011
03/18/2014,1,626,881532
03/19/2014,1,602,1203061
03/20/2014,1,673,2328548
03/21/2014,1,597,1018519
03/24/2014,1,573,647246
03/25/2014,1,557,534748
03/26/2014,1,552,704244
03/27/2014,1,579,847242
03/28/2014,1,534,741510
03/31/2014,1,523,663530
04/01/2014,1,472,581434
04/02/2014,1,490,685637
04/03/2014,1,465,783275
04/04/2014,1,578,1433761
04/07/2014,1,559,761344
04/08/2014,1,502,612031
04/09/2014,1,503,941894
04/10/2014,1,609,1093058
04/11/2014,1,628,1254511
04/14/2014,1,569,887482
04/15/2014,1,581,1042962
04/16/2014,1,504,968566
04/17/2014,1,491,1064385
04/21/2014,1,419,411748
04/22/2014,1,499,596001
04/23/2014,1,375,303346
04/24/2014,1,490,640446
04/25/2014,1,514,790115
04/28/2014,1,493,662997
04/29/2014,1,466,461675
04/30/2014,1,443,521835
05/01/2014,1,475,700745
05/02/2014,1,510,969234
05/05/2014,1,488,489790
05/06/2014,1,462,598631
05/07/2014,1,430,782903
05/08/2014,1,561,716036
05/09/2014,1,478,823658
05/12/2014,1,547,764054
05/13/2014,1,498,619377
05/14/2014,1,458,580969
05/15/2014,1,578,1165330
05/16/2014,1,518,995342
05/19/2014,1,445,434605
05/20/2014,1,469,586862
05/21/2014,1,502,537074
05/22/2014,1,449,604441
05/23/2014,1,501,892061
05/27/2014,1,499,958954
05/28/2014,1,486,396464
05/29/2014,1,475,599727
05/30/2014,1,487,904864
06/02/2014,1,457,405170
06/03/2014,1,414,564246
06/04/2014,1,441,701116
06/05/2014,1,503,1193602
06/06/2014,1,522,1152598
06/09/2014,1,454,619414
06/10/2014,1,418,573954
06/11/2014,1,416,541803
06/12/2014,1,464,767440
06/13/2014,1,436,604856
06/16/2014,1,379,452647
06/17/2014,1,399,411390
06/18/2014,1,456,835627
06/19/2014,1,621,2816764
06/20/2014,1,541,773030
06/23/2014,1,401,418100
06/24/2014,1,384,742395
06/25/2014,1,369,521865
06/26/2014,1,389,681584
06/27/2014,1,350,590648
06/30/2014,1,316,434489
07/01/2014,1,414,811334
07/02/2014,1,337,641973
07/03/2014,1,427,692821
07/07/2014,1,377,413677
07/08/2014,1,393,643688
07/09/2014,1,328,473454
07/10/2014,1,401,635178
07/11/2014,1,346,627451
07/14/2014,1,336,407429
07/15/2014,1,372,670804
07/16/2014,1,329,349373
07/17/2014,1,400,920470
07/18/2014,1,369,947856
07/21/2014,1,321,384293
07/22/2014,1,338,670975
07/23/2014,1,356,488636
07/24/2014,1,364,513993
07/25/2014,1,381,619097
07/28/2014,1,384,419638
07/29/2014,1,363,524461
07/30/2014,1,399,792103
07/31/2014,1,591,1322458
08/01/2014,1,569,1283868
08/04/2014,1,466,656381
08/05/2014,1,555,781051
08/06/2014,1,473,651175
08/07/2014,1,512,1227000
08/08/2014,1,528,1154401
08/11/2014,1,436,581498
08/12/2014,1,392,554148
08/13/2014,1,430,564413
08/14/2014,1,448,482419
08/15/2014,1,500,1480199
08/18/2014,1,452,661992
08/19/2014,1,429,732681
08/20/2014,1,404,614483
08/21/2014,1,418,710162
08/22/2014,1,401,736969
08/25/2014,1,425,625854
08/26/2014,1,395,477308
08/27/2014,1,348,432658
08/28/2014,1,347,420132
08/29/2014,1,390,997404
09/02/2014,1,385,417162
09/03/2014,1,359,328498
09/04/2014,1,526,627509
09/05/2014,1,526,804829
09/08/2014,1,462,518076
09/09/2014,1,487,570992
09/10/2014,1,435,532967
09/11/2014,1,454,502613
09/12/2014,1,499,946382
09/15/2014,1,506,464295
09/16/2014,1,527,819288
09/17/2014,1,522,1130691
09/18/2014,1,685,2395905
09/19/2014,1,599,922886
09/22/2014,1,506,596549
09/23/2014,1,499,602423
09/24/2014,1,465,844470
09/25/2014,1,634,1026514
09/26/2014,1,532,747674
09/29/2014,1,493,492764
09/30/2014,1,479,707830
10/01/2014,1,605,1203582
10/02/2014,1,659,1303181
10/03/2014,1,566,1091502
10/06/2014,1,477,669838
10/07/2014,1,570,925636
10/08/2014,1,599,1578535
10/09/2014,1,645,1854219
10/10/2014,1,718,1642048
10/13/2014,1,730,1368701
10/14/2014,1,702,1308791
10/15/2014,1,881,2192352
10/16/2014,1,807,1527597
10/17/2014,1,735,1868474
10/20/2014,1,630,1221958
10/21/2014,1,685,2146519
10/22/2014,1,599,1177138
10/23/2014,1,636,1198905
10/24/2014,1,630,1420044
10/27/2014,1,536,794816
10/28/2014,1,594,919308
10/29/2014,1,655,1073391
10/30/2014,1,557,660890
10/31/2014,1,723,1909534
11/03/2014,1,602,814601
11/04/2014,1,549,789731
11/05/2014,1,579,1183823
11/06/2014,1,606,1097721
11/07/2014,1,607,837286
11/10/2014,1,550,527082
11/11/2014,1,510,567536
11/12/2014,1,506,640971
11/13/2014,1,567,914517
11/14/2014,1,544,632042
11/17/2014,1,506,440667
11/18/2014,1,561,1027454
11/19/2014,1,526,713611
11/20/2014,1,515,605873
11/21/2014,1,658,1637614
11/24/2014,1,538,629398
11/25/2014,1,522,805642
11/26/2014,1,524,535846
11/28/2014,1,554,557222
12/01/2014,1,577,650867
12/02/2014,1,476,416441
12/03/2014,1,509,493775
12/04/2014,1,510,590346
12/05/2014,1,563,681131
12/08/2014,1,551,591745
12/09/2014,1,592,965526
12/10/2014,1,691,1059085
12/11/2014,1,570,999186
12/12/2014,1,701,1389183
12/15/2014,1,693,1503266
12/16/2014,1,672,1339479
12/17/2014,1,677,1489451
12/18/2014,1,784,3356565
12/19/2014,1,711,1831480
12/22/2014,1,605,772775
12/23/2014,1,527,569942
12/24/2014,1,407,311233
12/26/2014,1,539,842871
12/29/2014,1,478,630909
12/30/2014,1,502,695165
12/31/2014,1,586,1081706
01/02/2015,1,620,927877
01/05/2015,1,678,1059796
01/06/2015,1,684,1106154
01/07/2015,1,560,841363
01/08/2015,1,596,1254362
01/09/2015,1,587,1175400
01/12/2015,1,555,664624
01/13/2015,1,618,1178445
01/14/2015,1,667,1296188
01/15/2015,1,586,955808
01/16/2015,1,634,1611396
01/20/2015,1,563,637339
01/21/2015,1,553,691800
01/22/2015,1,638,1521347
01/23/2015,1,557,899586
01/26/2015,1,520,518665
01/27/2015,1,602,843111
01/28/2015,1,573,783175
01/29/2015,1,616,1035904
01/30/2015,1,609,1108883
02/02/2015,1,643,854696
02/03/2015,1,591,952428
02/04/2015,1,526,600470
02/05/2015,1,548,954910
02/06/2015,1,613,1448591
02/09/2015,1,504,443268
02/10/2015,1,520,600107
02/11/2015,1,481,484403
02/12/2015,1,600,1073135
02/13/2015,1,623,933934
02/17/2015,1,577,534452
02/18/2015,1,501,371282
02/19/2015,1,509,626132
02/20/2015,1,616,1392303
02/23/2015,1,502,387802
02/24/2015,1,502,554175
02/25/2015,1,503,722830
02/26/2015,1,467,664790
02/27/2015,1,490,641494
03/02/2015,1,484,358355
03/03/2015,1,486,500222
03/04/2015,1,493,702791
03/05/2015,1,436,364789
03/06/2015,1,634,1383916
03/09/2015,1,494,407287
03/10/2015,1,589,938694
03/11/2015,1,507,607087
03/12/2015,1,521,576439
03/13/2015,1,594,901939
03/16/2015,1,584,869974
03/17/2015,1,508,627979
03/18/2015,1,604,1267636
03/19/2015,1,674,1755792
03/20/2015,1,617,1735939
03/23/2015,1,525,586812
03/24/2015,1,478,495175
03/25/2015,1,574,942515
03/26/2015,1,591,1041638
03/27/2015,1,544,658044
03/30/2015,1,562,825288
03/31/2015,1,468,564884
04/01/2015,1,528,804272
04/02/2015,1,445,504392
04/06/2015,1,525,624823
04/07/2015,1,461,499837
04/08/2015,1,438,496141
04/09/2015,1,446,648756
04/10/2015,1,522,769118
04/13/2015,1,468,764274
04/14/2015,1,422,518885
04/15/2015,1,482,821367
04/16/2015,1,460,701310
04/17/2015,1,593,1326312
04/20/2015,1,509,702204
04/21/2015,1,441,430454
04/22/2015,1,471,643714
04/23/2015,1,530,862461
04/24/2015,1,541,586303
04/27/2015,1,558,549124
04/28/2015,1,482,559802
04/29/2015,1,455,705702
04/30/2015,1,573,1002717
05/01/2015,1,518,882858
05/04/2015,1,522,425398
05/05/2015,1,507,799912
05/06/2015,1,576,1031772
05/07/2015,1,512,679020
05/08/2015,1,601,1111147
05/11/2015,1,550,503005
05/12/2015,1,475,671167
05/13/2015,1,454,619873
05/14/2015,1,517,943168
05/15/2015,1,530,864913
05/18/2015,1,478,981570
05/19/2015,1,458,518494
05/20/2015,1,456,599170
05/21/2015,1,441,563242
05/22/2015,1,446,647314
05/26/2015,1,573,906327
05/27/2015,1,508,634680
05/28/2015,1,449,445105
05/29/2015,1,519,863552
06/01/2015,1,467,552957
06/02/2015,1,444,457600
06/03/2015,1,420,525096
06/04/2015,1,572,847225
06/05/2015,1,543,906685
06/08/2015,1,521,582793
06/09/2015,1,529,683865
06/10/2015,1,529,890427
06/11/2015,1,488,701460
06/12/2015,1,512,1079490
06/15/2015,1,569,680026
06/16/2015,1,526,725489
06/17/2015,1,576,843112
06/18/2015,1,722,2429142
06/19/2015,1,568,921205
06/22/2015,1,536,656425
06/23/2015,1,477,545128
06/24/2015,1,537,630362
06/25/2015,1,543,599850
06/26/2015,1,537,1083386
06/29/2015,1,743,1307855
06/30/2015,1,667,1214034
07/01/2015,1,566,853792
07/02/2015,1,556,1036859
07/06/2015,1,620,669088
07/07/2015,1,707,1103969
07/08/2015,1,666,1054855
07/09/2015,1,706,1051199
07/10/2015,1,675,1225382
07/13/2015,1,592,978239
07/14/2015,1,583,659414
07/15/2015,1,515,754747
07/16/2015,1,601,1161904
07/17/2015,1,612,917627
07/20/2015,1,599,774040
07/21/2015,1,478,708473
07/22/2015,1,496,442794
07/23/2015,1,582,1026780
07/24/2015,1,675,1153894
07/27/2015,1,661,697330
07/28/2015,1,599,877478
07/29/2015,1,635,846271
07/30/2015,1,674,605188
07/31/2015,1,639,793414
08/03/2015,1,653,756442
08/04/2015,1,589,696140
08/05/2015,1,611,707098
08/06/2015,1,645,900266
08/07/2015,1,679,1117146
08/10/2015,1,693,882811
08/11/2015,1,621,935042
08/12/2015,1,764,1319884
08/13/2015,1,606,751515
08/14/2015,1,577,759594
08/17/2015,1,560,775582
08/18/2015,1,577,597390
08/19/2015,1,711,1419737
08/20/2015,1,816,1901878
08/21/2015,1,1004,3010398
08/24/2015,1,1265,1880540
08/25/2015,1,1233,1626206
08/26/2015,1,1053,1566829
08/27/2015,1,1035,1958583
08/28/2015,1,864,1144946
08/31/2015,1,804,953624
09/01/2015,1,940,1294427
09/02/2015,1,833,1080370
09/03/2015,1,788,1204364
09/04/2015,1,821,1344418
09/08/2015,1,752,1140318
09/09/2015,1,727,1274813
09/10/2015,1,714,876877
09/11/2015,1,696,1143999
09/14/2015,1,632,559744
09/15/2015,1,736,1016575
09/16/2015,1,701,1415102
09/17/2015,1,841,2404814
09/18/2015,1,828,1361649
09/21/2015,1,720,883012
09/22/2015,1,764,1077886
09/23/2015,1,649,909654
09/24/2015,1,807,1648945
09/25/2015,1,722,1307938
09/28/2015,1,847,1385097
09/29/2015,1,766,1347049
09/30/2015,1,737,1350628
10/01/2015,1,694,949223
10/02/2015,1,784,1519232
10/05/2015,1,746,1345682
10/06/2015,1,598,698153
10/07/2015,1,635,950791
10/08/2015,1,688,1292263
10/09/2015,1,692,1443323
10/12/2015,1,572,508426
10/13/2015,1,584,775650
10/14/2015,1,582,931016
10/15/2015,1,620,1020427
10/16/2015,1,657,1295741
10/19/2015,1,577,618331
10/20/2015,1,616,681775
10/21/2015,1,568,579447
10/22/2015,1,732,1540364
10/23/2015,1,812,1512805
10/26/2015,1,588,531422
10/27/2015,1,534,900771
10/28/2015,1,677,883700
10/29/2015,1,654,948285
10/30/2015,1,660,1392884
11/02/2015,1,706,703779
11/03/2015,1,714,837166
11/04/2015,1,620,790140
11/05/2015,1,622,593683
11/06/2015,1,642,1232215
11/09/2015,1,641,696567
11/10/2015,1,585,440662
11/11/2015,1,518,539072
11/12/2015,1,686,1159894
11/13/2015,1,723,1618581
11/16/2015,1,613,811346
11/17/2015,1,613,788182
11/18/2015,1,582,794356
11/19/2015,1,551,682312
11/20/2015,1,631,1263868
11/23/2015,1,528,591874
11/24/2015,1,569,628973
11/25/2015,1,510,554144
11/27/2015,1,434,402158
11/30/2015,1,489,676781
12/01/2015,1,528,813456
12/02/2015,1,545,823605
12/03/2015,1,642,1229403
12/04/2015,1,638,1538896
12/07/2015,1,515,880523
12/08/2015,1,546,713344
12/09/2015,1,611,1289985
12/10/2015,1,558,747278
12/11/2015,1,764,1882889
12/14/2015,1,689,1274964
12/15/2015,1,623,1316180
12/16/2015,1,613,1405377
12/17/2015,1,766,1995682
12/18/2015,1,744,1981730
12/21/2015,1,605,787307
12/22/2015,1,548,815118
12/23/2015,1,590,1158210
12/24/2015,1,470,494936
12/28/2015,1,513,495654
12/29/2015,1,576,703705
12/30/2015,1,537,625167
12/31/2015,1,613,878230
01/04/2016,1,747,1272915
01/05/2016,1,624,716216
01/06/2016,1,694,1149626
01/07/2016,1,832,1597977
01/08/2016,1,828,1424301
01/11/2016,1,876,1265416
01/12/2016,1,768,1324760
01/13/2016,1,822,1491656
01/14/2016,1,850,1616066
01/15/2016,1,988,1922762
01/19/2016,1,839,1044912
01/20/2016,1,1007,2421773
01/21/2016,1,847,1300883
01/22/2016,1,867,1614190
01/25/2016,1,700,687236
01/26/2016,1,689,761087
01/27/2016,1,710,1230367
01/28/2016,1,717,946765
01/29/2016,1,887,1839985
02/01/2016,1,691,784885
02/02/2016,1,735,1044635
02/03/2016,1,749,1256740
02/04/2016,1,668,932130
02/05/2016,1,763,1420501
02/08/2016,1,864,1192051
02/09/2016,1,808,1158195
02/10/2016,1,720,907404
02/11/2016,1,913,1463447
02/12/2016,1,808,1198133
02/16/2016,1,786,976658
02/17/2016,1,761,1054356
02/18/2016,1,700,1261072
02/19/2016,1,666,1029061
02/22/2016,1,719,681254
02/23/2016,1,619,669618
02/24/2016,1,675,1012236
02/25/2016,1,652,1120920
02/26/2016,1,702,1248359
02/29/2016,1,588,929801
03/01/2016,1,703,1165822
03/02/2016,1,626,776662
03/03/2016,1,697,962176
03/04/2016,1,802,1338202
03/07/2016,1,645,948830
03/08/2016,1,625,694866
03/09/2016,1,610,759032
03/10/2016,1,720,1674265
03/11/2016,1,823,1324812
03/14/2016,1,669,623408
03/15/2016,1,608,781745
03/16/2016,1,689,1441059
03/17/2016,1,937,2210397
03/18/2016,1,770,1698711
03/21/2016,1,663,685413
03/22/2016,1,609,709965
03/23/2016,1,577,798250
03/24/2016,1,564,824680
03/28/2016,1,538,453217
03/29/2016,1,605,828923
03/30/2016,1,632,1121455
03/31/2016,1,601,707503
04/01/2016,1,640,955868
04/04/2016,1,629,547989
04/05/2016,1,574,673008
04/06/2016,1,558,807705
04/07/2016,1,704,968410
04/08/2016,1,642,1096615
04/11/2016,1,576,905294
04/12/2016,1,595,750868
04/13/2016,1,649,1385673
04/14/2016,1,654,1119752
04/15/2016,1,619,881711
04/18/2016,1,702,758608
04/19/2016,1,699,866364
04/20/2016,1,745,905767
04/21/2016,1,755,751969
04/22/2016,1,686,975678
04/25/2016,1,697,536102
04/26/2016,1,549,1056627
04/27/2016,1,648,904596
04/28/2016,1,689,803972
04/29/2016,1,727,1434185
05/02/2016,1,557,628356
05/03/2016,1,611,618754
05/04/2016,1,658,740907
05/05/2016,1,562,641097
05/06/2016,1,671,970495
05/09/2016,1,556,561811
05/10/2016,1,666,1049881
05/11/2016,1,569,874192
05/12/2016,1,648,857026
05/13/2016,1,686,1025657
05/16/2016,1,648,733728
05/17/2016,1,678,665169
05/18/2016,1,656,1087512
05/19/2016,1,681,1061670
05/20/2016,1,652,1497051
05/23/2016,1,573,574541
05/24/2016,1,674,982853
05/25/2016,1,632,1372861
05/26/2016,1,600,607316
05/27/2016,1,685,1077306
05/31/2016,1,671,549748
06/01/2016,1,634,682639
06/02/2016,1,615,834963
06/03/2016,1,639,1134789
06/06/2016,1,640,994518
06/07/2016,1,717,891518
06/08/2016,1,643,918227
06/09/2016,1,697,880003
06/10/2016,1,693,1394805
06/13/2016,1,601,942961
06/14/2016,1,659,1142896
06/15/2016,1,628,1137498
06/16/2016,1,760,1601505
06/17/2016,1,682,1589855
06/20/2016,1,638,694198
06/21/2016,1,523,880447
06/22/2016,1,558,1505497
06/23/2016,1,618,1482273
06/24/2016,1,866,2098621
06/27/2016,1,869,1604192
06/28/2016,1,782,1521118
06/29/2016,1,788,1344313
06/30/2016,1,874,1602236
07/01/2016,1,778,1219799
07/05/2016,1,631,652746
07/06/2016,1,737,836780
07/07/2016,1,660,1164991
07/08/2016,1,830,2555220
07/11/2016,1,740,1418950
07/12/2016,1,868,1967146
07/13/2016,1,697,890232
07/14/2016,1,762,1784524
07/15/2016,1,712,1166476
07/18/2016,1,660,545171
07/19/2016,1,547,625337
07/20/2016,1,741,1118740
07/21/2016,1,734,768927
07/22/2016,1,714,1183579
07/25/2016,1,630,428678
07/26/2016,1,637,511187
07/27/2016,1,671,641068
07/28/2016,1,720,1341306
07/29/2016,1,700,1387674
08/01/2016,1,717,541272
08/02/2016,1,744,1343690
08/03/2016,1,669,1068218
08/04/2016,1,606,529653
08/05/2016,1,794,2929557
08/08/2016,1,546,476579
08/09/2016,1,620,547816
08/10/2016,1,600,449445
08/11/2016,1,631,1386782
08/12/2016,1,603,1403737
08/15/2016,1,645,750535
08/16/2016,1,595,763176
08/17/2016,1,610,992381
08/18/2016,1,595,722441
08/19/2016,1,592,1235055
08/22/2016,1,522,988055
08/23/2016,1,584,766280
08/24/2016,1,498,686312
08/25/2016,1,532,1451865
08/26/2016,1,639,1730233
08/29/2016,1,514,548557
08/30/2016,1,555,577972
08/31/2016,1,702,817561
09/01/2016,1,737,1624227
09/02/2016,1,718,1074791
09/06/2016,1,669,682866
09/07/2016,1,722,961534
09/08/2016,1,628,929888
09/09/2016,1,861,2286440
09/12/2016,1,821,1411206
09/13/2016,1,845,1390370
09/14/2016,1,763,1139204
09/15/2016,1,914,1629684
09/16/2016,1,775,1170094
09/19/2016,1,753,940493
09/20/2016,1,638,869914
09/21/2016,1,762,1157050
09/22/2016,1,751,1082528
09/23/2016,1,616,784421
09/26/2016,1,679,728309
09/27/2016,1,661,713709
09/28/2016,1,698,1078870
