PERMNO,date,TICKER,COMNAM,PERMCO,CUSIP,RETX
84788,20060505,AMZN,AMAZON COM INC,15473,2313510,0.016536
84788,20060508,AMZN,AMAZON COM INC,15473,2313510,-0.009989
84788,20060509,AMZN,AMAZON COM INC,15473,2313510,0.004324
84788,20060510,AMZN,AMAZON COM INC,15473,2313510,-0.019518
84788,20060511,AMZN,AMAZON COM INC,15473,2313510,-0.018443
84788,20060512,AMZN,AMAZON COM INC,15473,2313510,-0.023859
84788,20060515,AMZN,AMAZON COM INC,15473,2313510,0.001528
84788,20060516,AMZN,AMAZON COM INC,15473,2313510,-0.00061
84788,20060517,AMZN,AMAZON COM INC,15473,2313510,-0.035104
84788,20060518,AMZN,AMAZON COM INC,15473,2313510,0.031636
84788,20060519,AMZN,AMAZON COM INC,15473,2313510,0.040785
84788,20060522,AMZN,AMAZON COM INC,15473,2313510,0.026223
84788,20060523,AMZN,AMAZON COM INC,15473,2313510,-0.030721
84788,20060524,AMZN,AMAZON COM INC,15473,2313510,0.042358
84788,20060525,AMZN,AMAZON COM INC,15473,2313510,0.012504
84788,20060526,AMZN,AMAZON COM INC,15473,2313510,0.012349
84788,20060530,AMZN,AMAZON COM INC,15473,2313510,-0.039645
84788,20060531,AMZN,AMAZON COM INC,15473,2313510,-0.000866
84788,20060601,AMZN,AMAZON COM INC,15473,2313510,0.013291
84788,20060602,AMZN,AMAZON COM INC,15473,2313510,-0.00884
84788,20060605,AMZN,AMAZON COM INC,15473,2313510,-0.036536
84788,20060606,AMZN,AMAZON COM INC,15473,2313510,-0.002389
84788,20060607,AMZN,AMAZON COM INC,15473,2313510,0.010775
84788,20060608,AMZN,AMAZON COM INC,15473,2313510,-0.006515
84788,20060609,AMZN,AMAZON COM INC,15473,2313510,0.006855
84788,20060612,AMZN,AMAZON COM INC,15473,2313510,-0.005329
84788,20060613,AMZN,AMAZON COM INC,15473,2313510,-0.003869
84788,20060614,AMZN,AMAZON COM INC,15473,2313510,0.006274
84788,20060615,AMZN,AMAZON COM INC,15473,2313510,0.038005
84788,20060616,AMZN,AMAZON COM INC,15473,2313510,0.003719
84788,20060619,AMZN,AMAZON COM INC,15473,2313510,-0.00057
84788,20060620,AMZN,AMAZON COM INC,15473,2313510,0.011691
84788,20060621,AMZN,AMAZON COM INC,15473,2313510,0.032976
84788,20060622,AMZN,AMAZON COM INC,15473,2313510,-0.00764
84788,20060623,AMZN,AMAZON COM INC,15473,2313510,0.004949
84788,20060626,AMZN,AMAZON COM INC,15473,2313510,0.006019
84788,20060627,AMZN,AMAZON COM INC,15473,2313510,-0.007887
84788,20060628,AMZN,AMAZON COM INC,15473,2313510,0.006031
84788,20060629,AMZN,AMAZON COM INC,15473,2313510,0.049591
84788,20060630,AMZN,AMAZON COM INC,15473,2313510,0.004154
84788,20060703,AMZN,AMAZON COM INC,15473,2313510,-0.00181
84788,20060705,AMZN,AMAZON COM INC,15473,2313510,-0.03885
84788,20060706,AMZN,AMAZON COM INC,15473,2313510,-0.008354
84788,20060707,AMZN,AMAZON COM INC,15473,2313510,-0.01875
84788,20060710,AMZN,AMAZON COM INC,15473,2313510,-0.008862
84788,20060711,AMZN,AMAZON COM INC,15473,2313510,-0.003632
84788,20060712,AMZN,AMAZON COM INC,15473,2313510,-0.028884
84788,20060713,AMZN,AMAZON COM INC,15473,2313510,-0.025989
84788,20060714,AMZN,AMAZON COM INC,15473,2313510,-0.024014
84788,20060717,AMZN,AMAZON COM INC,15473,2313510,0.022783
84788,20060718,AMZN,AMAZON COM INC,15473,2313510,-0.005346
84788,20060719,AMZN,AMAZON COM INC,15473,2313510,0.029561
84788,20060720,AMZN,AMAZON COM INC,15473,2313510,-0.008701
84788,20060721,AMZN,AMAZON COM INC,15473,2313510,-0.028964
84788,20060724,AMZN,AMAZON COM INC,15473,2313510,0.033745
84788,20060725,AMZN,AMAZON COM INC,15473,2313510,-0.020985
84788,20060726,AMZN,AMAZON COM INC,15473,2313510,-0.21822
84788,20060727,AMZN,AMAZON COM INC,15473,2313510,0.011424
84788,20060728,AMZN,AMAZON COM INC,15473,2313510,0.022967
84788,20060731,AMZN,AMAZON COM INC,15473,2313510,-0.010306
84788,20060801,AMZN,AMAZON COM INC,15473,2313510,-0.021197
84788,20060802,AMZN,AMAZON COM INC,15473,2313510,-0.008739
84788,20060803,AMZN,AMAZON COM INC,15473,2313510,0.022997
84788,20060804,AMZN,AMAZON COM INC,15473,2313510,0.02248
84788,20060807,AMZN,AMAZON COM INC,15473,2313510,-0.018688
84788,20060808,AMZN,AMAZON COM INC,15473,2313510,-0.015683
84788,20060809,AMZN,AMAZON COM INC,15473,2313510,-0.00569
84788,20060810,AMZN,AMAZON COM INC,15473,2313510,0.010683
84788,20060811,AMZN,AMAZON COM INC,15473,2313510,-0.015855
84788,20060814,AMZN,AMAZON COM INC,15473,2313510,0.017645
84788,20060815,AMZN,AMAZON COM INC,15473,2313510,0.04674
84788,20060816,AMZN,AMAZON COM INC,15473,2313510,0.006482
84788,20060817,AMZN,AMAZON COM INC,15473,2313510,0.040787
84788,20060818,AMZN,AMAZON COM INC,15473,2313510,0.001031
84788,20060821,AMZN,AMAZON COM INC,15473,2313510,-0.033997
84788,20060822,AMZN,AMAZON COM INC,15473,2313510,0.008532
84788,20060823,AMZN,AMAZON COM INC,15473,2313510,-0.008107
84788,20060824,AMZN,AMAZON COM INC,15473,2313510,-0.006041
84788,20060825,AMZN,AMAZON COM INC,15473,2313510,0.002145
84788,20060828,AMZN,AMAZON COM INC,15473,2313510,0.031395
84788,20060829,AMZN,AMAZON COM INC,15473,2313510,0.0211
84788,20060830,AMZN,AMAZON COM INC,15473,2313510,0.038957
84788,20060831,AMZN,AMAZON COM INC,15473,2313510,0.005217
84788,20060901,AMZN,AMAZON COM INC,15473,2313510,0.030165
84788,20060905,AMZN,AMAZON COM INC,15473,2313510,0.014798
84788,20060906,AMZN,AMAZON COM INC,15473,2313510,-0.044369
84788,20060907,AMZN,AMAZON COM INC,15473,2313510,-0.03474
84788,20060908,AMZN,AMAZON COM INC,15473,2313510,0.026236
84788,20060911,AMZN,AMAZON COM INC,15473,2313510,0.009177
84788,20060912,AMZN,AMAZON COM INC,15473,2313510,0.030205
84788,20060913,AMZN,AMAZON COM INC,15473,2313510,-0.001576
84788,20060914,AMZN,AMAZON COM INC,15473,2313510,-0.000632
84788,20060915,AMZN,AMAZON COM INC,15473,2313510,0.027488
84788,20060918,AMZN,AMAZON COM INC,15473,2313510,-0.01353
84788,20060919,AMZN,AMAZON COM INC,15473,2313510,-0.015586
84788,20060920,AMZN,AMAZON COM INC,15473,2313510,0.017099
84788,20060921,AMZN,AMAZON COM INC,15473,2313510,-0.059153
84788,20060922,AMZN,AMAZON COM INC,15473,2313510,0.020516
84788,20060925,AMZN,AMAZON COM INC,15473,2313510,0.030804
84788,20060926,AMZN,AMAZON COM INC,15473,2313510,0.022334
84788,20060927,AMZN,AMAZON COM INC,15473,2313510,-0.005231
84788,20060928,AMZN,AMAZON COM INC,15473,2313510,-0.015156
84788,20060929,AMZN,AMAZON COM INC,15473,2313510,0.008794
84788,20061002,AMZN,AMAZON COM INC,15473,2313510,-0.038917
84788,20061003,AMZN,AMAZON COM INC,15473,2313510,0.026887
84788,20061004,AMZN,AMAZON COM INC,15473,2313510,0.033438
84788,20061005,AMZN,AMAZON COM INC,15473,2313510,0.017094
84788,20061006,AMZN,AMAZON COM INC,15473,2313510,-0.021909
84788,20061009,AMZN,AMAZON COM INC,15473,2313510,0.024241
84788,20061010,AMZN,AMAZON COM INC,15473,2313510,-0.022768
84788,20061011,AMZN,AMAZON COM INC,15473,2313510,0.00889
84788,20061012,AMZN,AMAZON COM INC,15473,2313510,0.019447
84788,20061013,AMZN,AMAZON COM INC,15473,2313510,-0.006855
84788,20061016,AMZN,AMAZON COM INC,15473,2313510,-0.021609
84788,20061017,AMZN,AMAZON COM INC,15473,2313510,-0.003988
84788,20061018,AMZN,AMAZON COM INC,15473,2313510,-0.004928
84788,20061019,AMZN,AMAZON COM INC,15473,2313510,0.007119
84788,20061020,AMZN,AMAZON COM INC,15473,2313510,0.000922
84788,20061023,AMZN,AMAZON COM INC,15473,2313510,0.009518
84788,20061024,AMZN,AMAZON COM INC,15473,2313510,0.02281
84788,20061025,AMZN,AMAZON COM INC,15473,2313510,0.120428
84788,20061026,AMZN,AMAZON COM INC,15473,2313510,0.016454
84788,20061027,AMZN,AMAZON COM INC,15473,2313510,-0.001567
84788,20061030,AMZN,AMAZON COM INC,15473,2313510,-0.002354
84788,20061031,AMZN,AMAZON COM INC,15473,2313510,-0.001573
84788,20061101,AMZN,AMAZON COM INC,15473,2313510,-0.013914
84788,20061102,AMZN,AMAZON COM INC,15473,2313510,-0.002929
84788,20061103,AMZN,AMAZON COM INC,15473,2313510,0.000267
84788,20061106,AMZN,AMAZON COM INC,15473,2313510,0.020021
84788,20061107,AMZN,AMAZON COM INC,15473,2313510,0.014656
84788,20061108,AMZN,AMAZON COM INC,15473,2313510,0.018055
84788,20061109,AMZN,AMAZON COM INC,15473,2313510,-0.015962
84788,20061110,AMZN,AMAZON COM INC,15473,2313510,0.010814
84788,20061113,AMZN,AMAZON COM INC,15473,2313510,0.018594
84788,20061114,AMZN,AMAZON COM INC,15473,2313510,0.038009
84788,20061115,AMZN,AMAZON COM INC,15473,2313510,0.026259
84788,20061116,AMZN,AMAZON COM INC,15473,2313510,0.005634
84788,20061117,AMZN,AMAZON COM INC,15473,2313510,-0.006769
84788,20061120,AMZN,AMAZON COM INC,15473,2313510,-0.002585
84788,20061121,AMZN,AMAZON COM INC,15473,2313510,0.002356
84788,20061122,AMZN,AMAZON COM INC,15473,2313510,0.009873
84788,20061124,AMZN,AMAZON COM INC,15473,2313510,-0.012803
84788,20061127,AMZN,AMAZON COM INC,15473,2313510,-0.036784
84788,20061128,AMZN,AMAZON COM INC,15473,2313510,0.001714
84788,20061129,AMZN,AMAZON COM INC,15473,2313510,-0.007087
84788,20061130,AMZN,AMAZON COM INC,15473,2313510,-0.007138
84788,20061201,AMZN,AMAZON COM INC,15473,2313510,-0.023054
84788,20061204,AMZN,AMAZON COM INC,15473,2313510,-0.007866
84788,20061205,AMZN,AMAZON COM INC,15473,2313510,-0.003069
84788,20061206,AMZN,AMAZON COM INC,15473,2313510,-0.002052
84788,20061207,AMZN,AMAZON COM INC,15473,2313510,-0.020051
84788,20061208,AMZN,AMAZON COM INC,15473,2313510,0.008919
84788,20061211,AMZN,AMAZON COM INC,15473,2313510,0.00598
84788,20061212,AMZN,AMAZON COM INC,15473,2313510,-0.005945
84788,20061213,AMZN,AMAZON COM INC,15473,2313510,0.00104
84788,20061214,AMZN,AMAZON COM INC,15473,2313510,0.013507
84788,20061215,AMZN,AMAZON COM INC,15473,2313510,0.025372
84788,20061218,AMZN,AMAZON COM INC,15473,2313510,-0.018745
84788,20061219,AMZN,AMAZON COM INC,15473,2313510,0.004075
84788,20061220,AMZN,AMAZON COM INC,15473,2313510,0.014967
84788,20061221,AMZN,AMAZON COM INC,15473,2313510,-0.002999
84788,20061222,AMZN,AMAZON COM INC,15473,2313510,0.008774
84788,20061226,AMZN,AMAZON COM INC,15473,2313510,-0.010934
84788,20061227,AMZN,AMAZON COM INC,15473,2313510,0.012312
84788,20061228,AMZN,AMAZON COM INC,15473,2313510,-0.001986
84788,20061229,AMZN,AMAZON COM INC,15473,2313510,-0.018652
84788,20070103,AMZN,AMAZON COM INC,15473,2313510,-0.01926
84788,20070104,AMZN,AMAZON COM INC,15473,2313510,0.005168
84788,20070105,AMZN,AMAZON COM INC,15473,2313510,-0.013625
84788,20070108,AMZN,AMAZON COM INC,15473,2313510,-0.022674
84788,20070109,AMZN,AMAZON COM INC,15473,2313510,0.007467
84788,20070110,AMZN,AMAZON COM INC,15473,2313510,-0.016675
84788,20070111,AMZN,AMAZON COM INC,15473,2313510,0.006729
84788,20070112,AMZN,AMAZON COM INC,15473,2313510,0.02139
84788,20070116,AMZN,AMAZON COM INC,15473,2313510,0.012042
84788,20070117,AMZN,AMAZON COM INC,15473,2313510,-0.020176
84788,20070118,AMZN,AMAZON COM INC,15473,2313510,-0.023759
84788,20070119,AMZN,AMAZON COM INC,15473,2313510,0.001082
84788,20070122,AMZN,AMAZON COM INC,15473,2313510,-0.001891
84788,20070123,AMZN,AMAZON COM INC,15473,2313510,-0.014073
84788,20070124,AMZN,AMAZON COM INC,15473,2313510,0.022783
84788,20070125,AMZN,AMAZON COM INC,15473,2313510,-0.004831
84788,20070126,AMZN,AMAZON COM INC,15473,2313510,-0.006203
84788,20070129,AMZN,AMAZON COM INC,15473,2313510,0.01574
84788,20070130,AMZN,AMAZON COM INC,15473,2313510,-0.010152
84788,20070131,AMZN,AMAZON COM INC,15473,2313510,0.016734
84788,20070201,AMZN,AMAZON COM INC,15473,2313510,0.027343
84788,20070202,AMZN,AMAZON COM INC,15473,2313510,-0.03385
84788,20070205,AMZN,AMAZON COM INC,15473,2313510,-0.006151
84788,20070206,AMZN,AMAZON COM INC,15473,2313510,0.029871
84788,20070207,AMZN,AMAZON COM INC,15473,2313510,0.018552
84788,20070208,AMZN,AMAZON COM INC,15473,2313510,0.003078
84788,20070209,AMZN,AMAZON COM INC,15473,2313510,-0.009719
84788,20070212,AMZN,AMAZON COM INC,15473,2313510,0.003357
84788,20070213,AMZN,AMAZON COM INC,15473,2313510,0.01184
84788,20070214,AMZN,AMAZON COM INC,15473,2313510,0.021114
84788,20070215,AMZN,AMAZON COM INC,15473,2313510,-0.001993
84788,20070216,AMZN,AMAZON COM INC,15473,2313510,0.00674
84788,20070220,AMZN,AMAZON COM INC,15473,2313510,0.029259
84788,20070221,AMZN,AMAZON COM INC,15473,2313510,-0.006023
84788,20070222,AMZN,AMAZON COM INC,15473,2313510,-0.006301
84788,20070223,AMZN,AMAZON COM INC,15473,2313510,-0.005366
84788,20070226,AMZN,AMAZON COM INC,15473,2313510,0.00245
84788,20070227,AMZN,AMAZON COM INC,15473,2313510,-0.050144
84788,20070228,AMZN,AMAZON COM INC,15473,2313510,0.007983
84788,20070301,AMZN,AMAZON COM INC,15473,2313510,-0.007409
84788,20070302,AMZN,AMAZON COM INC,15473,2313510,-0.029858
84788,20070305,AMZN,AMAZON COM INC,15473,2313510,-0.016981
84788,20070306,AMZN,AMAZON COM INC,15473,2313510,0.041296
84788,20070307,AMZN,AMAZON COM INC,15473,2313510,-0.005702
84788,20070308,AMZN,AMAZON COM INC,15473,2313510,-0.006778
84788,20070309,AMZN,AMAZON COM INC,15473,2313510,0.019423
84788,20070312,AMZN,AMAZON COM INC,15473,2313510,-0.000772
84788,20070313,AMZN,AMAZON COM INC,15473,2313510,-0.025509
84788,20070314,AMZN,AMAZON COM INC,15473,2313510,0.006875
84788,20070315,AMZN,AMAZON COM INC,15473,2313510,-0.007878
84788,20070316,AMZN,AMAZON COM INC,15473,2313510,0.001853
84788,20070319,AMZN,AMAZON COM INC,15473,2313510,0.015852
84788,20070320,AMZN,AMAZON COM INC,15473,2313510,0.003381
84788,20070321,AMZN,AMAZON COM INC,15473,2313510,0.031623
84788,20070322,AMZN,AMAZON COM INC,15473,2313510,-0.007789
84788,20070323,AMZN,AMAZON COM INC,15473,2313510,-0.012915
84788,20070326,AMZN,AMAZON COM INC,15473,2313510,0.00077
84788,20070327,AMZN,AMAZON COM INC,15473,2313510,0.009228
84788,20070328,AMZN,AMAZON COM INC,15473,2313510,-0.000762
84788,20070329,AMZN,AMAZON COM INC,15473,2313510,0.011947
84788,20070330,AMZN,AMAZON COM INC,15473,2313510,-0.000502
84788,20070402,AMZN,AMAZON COM INC,15473,2313510,0.015833
84788,20070403,AMZN,AMAZON COM INC,15473,2313510,0.01905
84788,20070404,AMZN,AMAZON COM INC,15473,2313510,0.008254
84788,20070405,AMZN,AMAZON COM INC,15473,2313510,0.003612
84788,20070409,AMZN,AMAZON COM INC,15473,2313510,-0.00048
84788,20070410,AMZN,AMAZON COM INC,15473,2313510,0.004801
84788,20070411,AMZN,AMAZON COM INC,15473,2313510,-0.0043
84788,20070412,AMZN,AMAZON COM INC,15473,2313510,0.014155
84788,20070413,AMZN,AMAZON COM INC,15473,2313510,0.003312
84788,20070416,AMZN,AMAZON COM INC,15473,2313510,0.065786
84788,20070417,AMZN,AMAZON COM INC,15473,2313510,-0.002876
84788,20070418,AMZN,AMAZON COM INC,15473,2313510,-0.001775
84788,20070419,AMZN,AMAZON COM INC,15473,2313510,-0.00778
84788,20070420,AMZN,AMAZON COM INC,15473,2313510,0.006944
84788,20070423,AMZN,AMAZON COM INC,15473,2313510,-0.004004
84788,20070424,AMZN,AMAZON COM INC,15473,2313510,-0.000447
84788,20070425,AMZN,AMAZON COM INC,15473,2313510,0.269497
84788,20070426,AMZN,AMAZON COM INC,15473,2313510,0.105105
84788,20070427,AMZN,AMAZON COM INC,15473,2313510,-0.002867
84788,20070430,AMZN,AMAZON COM INC,15473,2313510,-0.020303
84788,20070501,AMZN,AMAZON COM INC,15473,2313510,0.011577
84788,20070502,AMZN,AMAZON COM INC,15473,2313510,-0.013862
84788,20070503,AMZN,AMAZON COM INC,15473,2313510,0.016509
84788,20070504,AMZN,AMAZON COM INC,15473,2313510,0.016723
84788,20070507,AMZN,AMAZON COM INC,15473,2313510,-0.038115
84788,20070508,AMZN,AMAZON COM INC,15473,2313510,0.016606
84788,20070509,AMZN,AMAZON COM INC,15473,2313510,0.016497
84788,20070510,AMZN,AMAZON COM INC,15473,2313510,-0.030708
84788,20070511,AMZN,AMAZON COM INC,15473,2313510,0.010506
84788,20070514,AMZN,AMAZON COM INC,15473,2313510,0.002274
84788,20070515,AMZN,AMAZON COM INC,15473,2313510,-0.018152
84788,20070516,AMZN,AMAZON COM INC,15473,2313510,0.043579
84788,20070517,AMZN,AMAZON COM INC,15473,2313510,-0.016609
84788,20070518,AMZN,AMAZON COM INC,15473,2313510,0.018176
84788,20070521,AMZN,AMAZON COM INC,15473,2313510,0.078989
84788,20070522,AMZN,AMAZON COM INC,15473,2313510,0.008492
84788,20070523,AMZN,AMAZON COM INC,15473,2313510,0.001742
84788,20070524,AMZN,AMAZON COM INC,15473,2313510,0.005072
84788,20070525,AMZN,AMAZON COM INC,15473,2313510,-0.011536
84788,20070529,AMZN,AMAZON COM INC,15473,2313510,0.015755
84788,20070530,AMZN,AMAZON COM INC,15473,2313510,0.003303
84788,20070531,AMZN,AMAZON COM INC,15473,2313510,-0.010306
84788,20070601,AMZN,AMAZON COM INC,15473,2313510,-0.008099
84788,20070604,AMZN,AMAZON COM INC,15473,2313510,0.02683
84788,20070605,AMZN,AMAZON COM INC,15473,2313510,0.045868
84788,20070606,AMZN,AMAZON COM INC,15473,2313510,-0.018466
84788,20070607,AMZN,AMAZON COM INC,15473,2313510,-0.00346
84788,20070608,AMZN,AMAZON COM INC,15473,2313510,0.016659
84788,20070611,AMZN,AMAZON COM INC,15473,2313510,-0.028263
84788,20070612,AMZN,AMAZON COM INC,15473,2313510,-0.015456
84788,20070613,AMZN,AMAZON COM INC,15473,2313510,0.011674
84788,20070614,AMZN,AMAZON COM INC,15473,2313510,0.01484
84788,20070615,AMZN,AMAZON COM INC,15473,2313510,0.006394
84788,20070618,AMZN,AMAZON COM INC,15473,2313510,-0.007873
84788,20070619,AMZN,AMAZON COM INC,15473,2313510,-0.028122
84788,20070620,AMZN,AMAZON COM INC,15473,2313510,-0.01017
84788,20070621,AMZN,AMAZON COM INC,15473,2313510,0.008249
84788,20070622,AMZN,AMAZON COM INC,15473,2313510,-0.011626
84788,20070625,AMZN,AMAZON COM INC,15473,2313510,-0.002904
84788,20070626,AMZN,AMAZON COM INC,15473,2313510,-0.017186
84788,20070627,AMZN,AMAZON COM INC,15473,2313510,0.009781
84788,20070628,AMZN,AMAZON COM INC,15473,2313510,0.011007
